epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,16471.5,1.47797,1.16995,1.1974,0.44809,0.34973,0.35379,0.20856,1.4126,1.09713,1.16922,0.005842,0.005842,0.005842
44,16788.3,1.47625,1.16687,1.18985,0.45771,0.34854,0.35943,0.21297,1.40958,1.09373,1.16847,0.005743,0.005743,0.005743
45,16990.8,1.47866,1.16233,1.19252,0.45208,0.35726,0.35877,0.21148,1.40913,1.091,1.1672,0.005644,0.005644,0.005644
46,17222.4,1.47279,1.15154,1.18783,0.45031,0.35621,0.36188,0.21503,1.40641,1.08707,1.16481,0.005545,0.005545,0.005545
47,17800.1,1.47673,1.14962,1.19091,0.45604,0.35658,0.36402,0.21403,1.40796,1.08114,1.16439,0.005446,0.005446,0.005446
48,18008.5,1.47485,1.15406,1.18963,0.45213,0.36404,0.36411,0.21567,1.40185,1.08148,1.16371,0.005347,0.005347,0.005347
49,18214.6,1.46526,1.14453,1.18519,0.4556,0.36696,0.36787,0.21683,1.40098,1.07825,1.16383,0.005248,0.005248,0.005248
50,18466.6,1.45975,1.13661,1.1871,0.4632,0.3669,0.37211,0.21946,1.40081,1.07335,1.16187,0.005149,0.005149,0.005149
51,19237.9,1.45489,1.12862,1.18306,0.46759,0.36915,0.3741,0.22095,1.39476,1.06823,1.1585,0.00505,0.00505,0.00505
52,19490.7,1.45124,1.12273,1.17884,0.47025,0.36364,0.37124,0.21989,1.394,1.06585,1.15932,0.004951,0.004951,0.004951
53,19662.8,1.45203,1.11864,1.17875,0.47185,0.36859,0.37658,0.22343,1.39291,1.06548,1.15774,0.004852,0.004852,0.004852
54,19853.8,1.45072,1.12194,1.17783,0.46257,0.37138,0.37558,0.22153,1.39164,1.06139,1.15741,0.004753,0.004753,0.004753
55,20928.5,1.44244,1.11372,1.17634,0.47109,0.3686,0.37828,0.22365,1.39196,1.06095,1.15639,0.004654,0.004654,0.004654
56,21099.4,1.43848,1.11031,1.17467,0.47581,0.37226,0.38087,0.22519,1.39056,1.05742,1.157,0.004555,0.004555,0.004555
57,21287.3,1.44858,1.11116,1.17771,0.47462,0.36647,0.3802,0.22609,1.38875,1.05556,1.15547,0.004456,0.004456,0.004456
58,21515.6,1.43813,1.10357,1.17311,0.47399,0.37277,0.38164,0.22565,1.38551,1.0526,1.15373,0.004357,0.004357,0.004357
59,22139.4,1.43537,1.09991,1.17048,0.47965,0.36999,0.38248,0.2265,1.38845,1.05473,1.1551,0.004258,0.004258,0.004258
60,22451.1,1.42945,1.09235,1.17084,0.48348,0.37344,0.38492,0.22801,1.38387,1.04899,1.15322,0.004159,0.004159,0.004159
61,23699.5,1.42725,1.09064,1.16839,0.49513,0.36966,0.38771,0.22977,1.38294,1.0481,1.15238,0.00406,0.00406,0.00406
62,23927.1,1.43061,1.08998,1.16868,0.4726,0.37636,0.38493,0.22712,1.38426,1.04472,1.15206,0.003961,0.003961,0.003961
63,24142.8,1.42504,1.08372,1.16495,0.48531,0.37702,0.38788,0.23006,1.38052,1.04231,1.15096,0.003862,0.003862,0.003862
64,24393.1,1.42491,1.08203,1.16808,0.48428,0.3794,0.38849,0.2303,1.37946,1.04132,1.1508,0.003763,0.003763,0.003763
65,24594.2,1.4246,1.07559,1.16354,0.48711,0.37694,0.38654,0.22941,1.37919,1.04147,1.14984,0.003664,0.003664,0.003664
66,24824.9,1.41554,1.06954,1.16252,0.48563,0.37169,0.38507,0.22825,1.37979,1.04041,1.15057,0.003565,0.003565,0.003565
67,25054.1,1.42133,1.07557,1.16443,0.48462,0.37686,0.38714,0.22997,1.37612,1.03884,1.14877,0.003466,0.003466,0.003466
68,25337.5,1.41641,1.07135,1.16146,0.48633,0.37549,0.388,0.23164,1.3768,1.03819,1.14919,0.003367,0.003367,0.003367
69,25523.3,1.40828,1.06457,1.15803,0.48983,0.38128,0.38994,0.23244,1.37492,1.0355,1.14842,0.003268,0.003268,0.003268
70,25714.7,1.41308,1.06166,1.16111,0.49301,0.37714,0.39181,0.23313,1.37519,1.03459,1.14802,0.003169,0.003169,0.003169
71,25960.5,1.4056,1.05342,1.15881,0.49407,0.38158,0.39399,0.23402,1.37358,1.03207,1.14704,0.00307,0.00307,0.00307
72,26187.6,1.4092,1.0591,1.15538,0.49337,0.38081,0.39457,0.23367,1.37549,1.03077,1.14741,0.002971,0.002971,0.002971
73,26400.1,1.3987,1.04961,1.15396,0.48443,0.38599,0.3939,0.2331,1.37283,1.0291,1.14668,0.002872,0.002872,0.002872
74,26607.4,1.40391,1.04807,1.15593,0.49298,0.38217,0.39517,0.23336,1.37381,1.03008,1.14669,0.002773,0.002773,0.002773
75,26817.2,1.40823,1.05453,1.15533,0.49614,0.38104,0.39584,0.23414,1.37295,1.02945,1.1464,0.002674,0.002674,0.002674
76,27046.1,1.39704,1.03948,1.14941,0.49335,0.38421,0.39544,0.23389,1.37176,1.02715,1.14617,0.002575,0.002575,0.002575
77,28201.4,1.39696,1.03834,1.1508,0.49571,0.38646,0.39635,0.2345,1.37109,1.02616,1.14566,0.002476,0.002476,0.002476
78,28448.3,1.39273,1.03907,1.15116,0.49478,0.38648,0.39707,0.23571,1.37026,1.02551,1.14468,0.002377,0.002377,0.002377
79,28784.7,1.39626,1.03953,1.14982,0.49597,0.384,0.39621,0.23537,1.36913,1.0239,1.14487,0.002278,0.002278,0.002278
80,28969.5,1.3957,1.03726,1.14875,0.49905,0.38315,0.39641,0.23492,1.37014,1.02459,1.14521,0.002179,0.002179,0.002179
81,29215.3,1.38495,1.02714,1.14846,0.5014,0.3814,0.3968,0.23519,1.36888,1.02305,1.14495,0.00208,0.00208,0.00208
82,29485.8,1.38668,1.02801,1.14403,0.48927,0.39253,0.39916,0.23716,1.36714,1.02104,1.1435,0.001981,0.001981,0.001981
83,29701.5,1.38675,1.02658,1.14436,0.49461,0.39104,0.39936,0.23707,1.36924,1.02139,1.1439,0.001882,0.001882,0.001882
84,29940.2,1.38309,1.02265,1.14442,0.48922,0.39368,0.39942,0.2371,1.36892,1.02042,1.14409,0.001783,0.001783,0.001783
85,30648.7,1.38258,1.02249,1.14293,0.49628,0.38978,0.40009,0.23685,1.36807,1.01993,1.14383,0.001684,0.001684,0.001684
86,30834.3,1.38444,1.02048,1.14533,0.4954,0.38892,0.39983,0.23772,1.3671,1.01907,1.14334,0.001585,0.001585,0.001585
87,31626.8,1.38423,1.01737,1.14405,0.49749,0.38986,0.40111,0.23758,1.36641,1.01788,1.14322,0.001486,0.001486,0.001486
88,31855.6,1.3756,1.01057,1.14165,0.49956,0.39051,0.4009,0.23827,1.36367,1.01642,1.14197,0.001387,0.001387,0.001387
89,32208.7,1.37656,1.01143,1.14121,0.50087,0.38857,0.40085,0.23786,1.36497,1.01643,1.14227,0.001288,0.001288,0.001288
90,32489.5,1.37116,1.01073,1.141,0.50531,0.38681,0.40092,0.23791,1.36594,1.01494,1.14223,0.001189,0.001189,0.001189
91,32678.2,1.35492,0.98551,1.15604,0.49305,0.38752,0.3997,0.23692,1.3668,1.01829,1.1428,0.00109,0.00109,0.00109
92,32849.1,1.34541,0.97224,1.15194,0.48994,0.39062,0.399,0.23646,1.36882,1.01911,1.14299,0.000991,0.000991,0.000991
93,33070,1.34188,0.97128,1.15085,0.49303,0.38997,0.39927,0.23703,1.36922,1.01787,1.14273,0.000892,0.000892,0.000892
94,33250.3,1.33681,0.96172,1.14911,0.49189,0.39288,0.39991,0.23732,1.36833,1.01739,1.14252,0.000793,0.000793,0.000793
95,33454.9,1.33435,0.95804,1.14558,0.49229,0.39428,0.40047,0.23735,1.36862,1.01702,1.14244,0.000694,0.000694,0.000694
96,33641.2,1.33103,0.95349,1.14301,0.49208,0.39499,0.40044,0.23764,1.36826,1.01662,1.14248,0.000595,0.000595,0.000595
97,33832.1,1.33096,0.95279,1.1428,0.49364,0.39291,0.40019,0.23728,1.3688,1.01594,1.14245,0.000496,0.000496,0.000496
98,34012.9,1.32993,0.95092,1.14119,0.49595,0.39253,0.40035,0.23786,1.36832,1.01518,1.1422,0.000397,0.000397,0.000397
99,34561.2,1.32668,0.94608,1.14106,0.50181,0.3899,0.40109,0.23831,1.36852,1.01508,1.1422,0.000298,0.000298,0.000298
100,34763.5,1.32558,0.94436,1.13999,0.49549,0.39206,0.4013,0.23821,1.36909,1.01597,1.14235,0.000199,0.000199,0.000199
