epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,244.968,1.44504,1.08599,0.97486,0.40867,0.28974,0.2861,0.16174,1.39401,1.05303,0.9417,0.00208,0.00208,0.00208
82,267.88,1.45127,1.08073,0.9722,0.39017,0.29597,0.28543,0.16182,1.39353,1.05094,0.94263,0.001981,0.001981,0.001981
83,290.963,1.45132,1.08421,0.97269,0.39234,0.29362,0.28597,0.1626,1.39159,1.04911,0.94237,0.001882,0.001882,0.001882
84,314.268,1.44127,1.07805,0.97192,0.39266,0.29575,0.28529,0.16202,1.39507,1.04955,0.94295,0.001783,0.001783,0.001783
85,339.515,1.44964,1.08213,0.97313,0.40283,0.29037,0.28586,0.16284,1.39446,1.05092,0.9415,0.001684,0.001684,0.001684
86,364.449,1.44625,1.08229,0.97107,0.40374,0.2932,0.28602,0.16248,1.39226,1.04842,0.94183,0.001585,0.001585,0.001585
87,389.421,1.4364,1.07264,0.96962,0.40217,0.29176,0.28608,0.16286,1.3904,1.04804,0.94124,0.001486,0.001486,0.001486
88,413.876,1.43891,1.07394,0.96799,0.39699,0.29388,0.28516,0.16154,1.39094,1.04785,0.9413,0.001387,0.001387,0.001387
89,439.036,1.43258,1.06805,0.96909,0.39838,0.29726,0.28656,0.16294,1.39003,1.04753,0.94114,0.001288,0.001288,0.001288
90,464.136,1.43301,1.06982,0.97127,0.39486,0.29563,0.28662,0.16279,1.39036,1.04727,0.94119,0.001189,0.001189,0.001189
91,526.729,1.42128,1.05917,0.97912,0.39541,0.29499,0.28557,0.16212,1.39535,1.05112,0.94206,0.00109,0.00109,0.00109
92,551.009,1.41132,1.03882,0.97736,0.39526,0.29535,0.28664,0.16176,1.39543,1.0505,0.94206,0.000991,0.000991,0.000991
93,575.077,1.39693,1.02742,0.97415,0.39515,0.29566,0.28608,0.16175,1.39463,1.04944,0.94202,0.000892,0.000892,0.000892
94,598.013,1.39733,1.02682,0.97347,0.39678,0.29553,0.2861,0.16211,1.39356,1.05018,0.94177,0.000793,0.000793,0.000793
95,619.395,1.39393,1.0203,0.97267,0.40109,0.29579,0.28562,0.16231,1.39484,1.04977,0.94153,0.000694,0.000694,0.000694
96,640.396,1.38651,1.01622,0.96889,0.40204,0.29607,0.28609,0.1622,1.3933,1.04789,0.94136,0.000595,0.000595,0.000595
97,661.689,1.38598,1.01382,0.96867,0.39736,0.29669,0.28561,0.16227,1.39297,1.0468,0.94105,0.000496,0.000496,0.000496
98,682.842,1.38815,1.01657,0.97056,0.39842,0.29695,0.28486,0.1616,1.3927,1.04765,0.94109,0.000397,0.000397,0.000397
99,703.991,1.38114,1.01123,0.96868,0.39649,0.297,0.28528,0.16186,1.39279,1.04686,0.94106,0.000298,0.000298,0.000298
100,725.102,1.37905,1.00821,0.96934,0.39708,0.2965,0.28571,0.16221,1.39276,1.04608,0.94106,0.000199,0.000199,0.000199
