epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,10270.9,1.48516,1.13561,1.01684,0.36595,0.27803,0.26654,0.15013,1.40773,1.06025,0.97734,0.005842,0.005842,0.005842
44,10530.3,1.48419,1.12817,1.01318,0.36164,0.27831,0.26439,0.14837,1.40405,1.05254,0.97372,0.005743,0.005743,0.005743
45,10685.9,1.48658,1.12794,1.0147,0.36716,0.27791,0.26828,0.15213,1.40361,1.05662,0.97264,0.005644,0.005644,0.005644
46,10780.6,1.48758,1.13098,1.01342,0.3708,0.2811,0.26944,0.15165,1.39859,1.0461,0.97166,0.005545,0.005545,0.005545
47,11286.4,1.47957,1.12013,1.01373,0.36479,0.27998,0.26758,0.15093,1.4011,1.04923,0.97177,0.005446,0.005446,0.005446
48,11368.7,1.47858,1.11858,1.01098,0.36017,0.2857,0.26854,0.15213,1.39562,1.04637,0.96938,0.005347,0.005347,0.005347
49,11422.9,1.48083,1.1179,1.01017,0.3814,0.27763,0.27229,0.15333,1.39192,1.04216,0.96975,0.005248,0.005248,0.005248
50,11519.7,1.46958,1.11169,1.00985,0.37765,0.27684,0.27107,0.15495,1.38955,1.03874,0.96888,0.005149,0.005149,0.005149
51,11803,1.47307,1.11286,1.00748,0.38284,0.28391,0.27498,0.15531,1.38962,1.03931,0.97105,0.00505,0.00505,0.00505
52,12208.2,1.46503,1.10656,1.00631,0.36817,0.28589,0.27398,0.154,1.39722,1.03855,0.96946,0.004951,0.004951,0.004951
53,12298.8,1.46373,1.10336,1.00365,0.37368,0.28412,0.27408,0.15454,1.38819,1.03761,0.96777,0.004852,0.004852,0.004852
54,12458.2,1.47021,1.10313,1.00562,0.38258,0.28408,0.27606,0.15677,1.39806,1.04946,0.96656,0.004753,0.004753,0.004753
55,12575.6,1.47681,1.11249,1.00469,0.37143,0.29271,0.27724,0.15772,1.41984,1.05871,0.96719,0.004654,0.004654,0.004654
56,12701.3,1.49378,1.12424,1.00391,0.39121,0.28967,0.28065,0.15833,1.41764,1.05711,0.96453,0.004555,0.004555,0.004555
57,12805.5,1.49378,1.12384,0.99898,0.38168,0.29432,0.27828,0.15889,1.41651,1.06048,0.96239,0.004456,0.004456,0.004456
58,12996,1.48574,1.11976,0.99782,0.38344,0.29666,0.28204,0.15965,1.41604,1.06122,0.96166,0.004357,0.004357,0.004357
59,13150.4,1.48258,1.11515,0.99614,0.38075,0.29342,0.28027,0.15871,1.41567,1.06417,0.96112,0.004258,0.004258,0.004258
60,13498.6,1.48457,1.11558,0.99485,0.37531,0.29002,0.27697,0.15741,1.41735,1.06563,0.96055,0.004159,0.004159,0.004159
61,13700.4,1.48128,1.11582,0.99389,0.3883,0.29215,0.28309,0.16069,1.41122,1.06422,0.95781,0.00406,0.00406,0.00406
62,13843.3,1.47719,1.11183,0.9916,0.38473,0.29591,0.28539,0.16197,1.40993,1.05757,0.95776,0.003961,0.003961,0.003961
63,14204.8,1.47585,1.1042,0.99012,0.38425,0.29581,0.28542,0.16154,1.41207,1.05836,0.95642,0.003862,0.003862,0.003862
64,14367.4,1.47254,1.11004,0.9885,0.38755,0.29968,0.28715,0.16354,1.40505,1.04963,0.95388,0.003763,0.003763,0.003763
65,14485.7,1.47742,1.11046,0.9913,0.3807,0.30409,0.28789,0.16288,1.40595,1.0509,0.95536,0.003664,0.003664,0.003664
66,15186.5,1.46427,1.10127,0.98705,0.38848,0.29937,0.28818,0.16274,1.4087,1.05078,0.95459,0.003565,0.003565,0.003565
67,15384.6,1.47501,1.10765,0.98816,0.3794,0.3023,0.28538,0.1618,1.40583,1.05049,0.95353,0.003466,0.003466,0.003466
68,15674.2,1.45975,1.09067,0.98466,0.38876,0.30256,0.28839,0.16379,1.39778,1.04457,0.95163,0.003367,0.003367,0.003367
69,15737,1.45926,1.09421,0.98677,0.39405,0.29852,0.28813,0.16347,1.40207,1.04341,0.95238,0.003268,0.003268,0.003268
70,15990.1,1.44766,1.08328,0.98175,0.38708,0.30068,0.28935,0.16543,1.40177,1.04021,0.95111,0.003169,0.003169,0.003169
71,16071.8,1.46314,1.09513,0.98359,0.40137,0.29985,0.29197,0.16679,1.39482,1.03916,0.95034,0.00307,0.00307,0.00307
72,16532.2,1.45724,1.08467,0.98103,0.4014,0.30398,0.29447,0.16808,1.39435,1.03837,0.94908,0.002971,0.002971,0.002971
73,16617.1,1.44269,1.07477,0.979,0.39261,0.30189,0.29001,0.16587,1.39485,1.03964,0.94946,0.002872,0.002872,0.002872
74,16805.8,1.4475,1.07913,0.97783,0.39384,0.30279,0.29175,0.16667,1.39213,1.03617,0.94882,0.002773,0.002773,0.002773
75,17347,1.44293,1.07356,0.97666,0.39457,0.30132,0.29246,0.1676,1.38907,1.03496,0.94815,0.002674,0.002674,0.002674
76,17540.3,1.45065,1.0755,0.97985,0.38555,0.30714,0.29184,0.16775,1.38819,1.03324,0.94707,0.002575,0.002575,0.002575
77,17642.8,1.4365,1.0684,0.97712,0.39744,0.30621,0.2953,0.16881,1.38853,1.03095,0.94774,0.002476,0.002476,0.002476
78,17854.2,1.43718,1.06684,0.97677,0.39546,0.30116,0.29456,0.16823,1.38865,1.03226,0.94757,0.002377,0.002377,0.002377
79,17940.9,1.44188,1.07041,0.97827,0.39657,0.29741,0.29181,0.1677,1.38645,1.03127,0.94622,0.002278,0.002278,0.002278
80,18089.2,1.44096,1.06802,0.97384,0.39415,0.30107,0.29405,0.16848,1.38474,1.02847,0.94662,0.002179,0.002179,0.002179
81,18290.4,1.43662,1.07033,0.9755,0.39893,0.30136,0.29326,0.16873,1.38387,1.02966,0.94615,0.00208,0.00208,0.00208
82,18465,1.42484,1.05508,0.97255,0.396,0.30556,0.29624,0.16946,1.38521,1.02603,0.94606,0.001981,0.001981,0.001981
83,18667.1,1.42974,1.05636,0.97274,0.39612,0.30728,0.2965,0.1701,1.38276,1.02501,0.94546,0.001882,0.001882,0.001882
84,18825.2,1.42616,1.05531,0.97083,0.39896,0.30656,0.29696,0.16995,1.38193,1.02473,0.9455,0.001783,0.001783,0.001783
85,19031.6,1.43429,1.05728,0.97292,0.40188,0.30897,0.29794,0.17065,1.38107,1.02492,0.94494,0.001684,0.001684,0.001684
86,19392.9,1.42275,1.04883,0.97126,0.40573,0.30211,0.296,0.16929,1.38178,1.02296,0.94498,0.001585,0.001585,0.001585
87,19546.9,1.41822,1.04461,0.96998,0.40621,0.30561,0.30006,0.17117,1.37756,1.02008,0.94432,0.001486,0.001486,0.001486
88,19697.5,1.41676,1.04097,0.97086,0.40395,0.30332,0.29742,0.16951,1.37726,1.0228,0.94433,0.001387,0.001387,0.001387
89,19815.5,1.42329,1.04976,0.97112,0.41158,0.3035,0.29905,0.17086,1.37729,1.01976,0.94395,0.001288,0.001288,0.001288
90,20290.5,1.41952,1.04704,0.97039,0.40182,0.30878,0.30012,0.17159,1.37695,1.01929,0.94454,0.001189,0.001189,0.001189
91,20389.6,1.38375,1.02259,0.97721,0.39863,0.30431,0.29497,0.1685,1.38307,1.02764,0.94512,0.00109,0.00109,0.00109
92,20483.6,1.37604,1.00378,0.97423,0.40011,0.30659,0.29566,0.16934,1.38248,1.02525,0.94489,0.000991,0.000991,0.000991
93,20698.5,1.368,0.99918,0.97334,0.39765,0.30699,0.29763,0.17,1.3815,1.02259,0.94465,0.000892,0.000892,0.000892
94,20795.2,1.36412,0.99447,0.97318,0.41204,0.3048,0.29783,0.17061,1.38049,1.02094,0.9444,0.000793,0.000793,0.000793
95,21356.4,1.36296,0.99073,0.96869,0.40832,0.30705,0.30003,0.17132,1.38108,1.01914,0.94469,0.000694,0.000694,0.000694
96,21423.4,1.36194,0.98957,0.96826,0.40581,0.30597,0.29888,0.17063,1.37978,1.01946,0.94442,0.000595,0.000595,0.000595
97,21567.1,1.36077,0.98722,0.96847,0.40717,0.30504,0.29771,0.1699,1.37987,1.02084,0.9443,0.000496,0.000496,0.000496
98,21691.5,1.35888,0.98196,0.96655,0.41074,0.30442,0.29911,0.17094,1.37942,1.01988,0.9444,0.000397,0.000397,0.000397
99,21801,1.35263,0.97843,0.96848,0.41235,0.30297,0.29896,0.17107,1.37874,1.01857,0.94396,0.000298,0.000298,0.000298
100,22252.2,1.35437,0.97783,0.96548,0.40691,0.30455,0.29803,0.17059,1.37936,1.01998,0.94402,0.000199,0.000199,0.000199
