epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,47.8395,5.49644,19.1184,5.22955,7e-05,0.00776,0.00504,0.00102,6.33104,16.2496,4.16837,0.00330623,0.00330623,0.00330623
2,75.8506,5.32138,15.7054,4.7976,0.04481,0.02133,0.00297,0.00053,4.87772,9.09963,4.17824,0.00657383,0.00657383,0.00657383
3,108.112,2.88504,2.81582,1.99307,0.3889,0.41435,0.30606,0.09412,2.70629,10.3084,2.13169,0.00977544,0.00977544,0.00977544
4,125.579,2.17574,1.53837,1.47225,0.77362,0.54782,0.616,0.29582,1.78951,1.46382,1.33283,0.009703,0.009703,0.009703
5,148.777,1.83566,1.2285,1.28896,0.86464,0.585,0.69892,0.40644,1.49266,1.14383,1.19356,0.009604,0.009604,0.009604
6,184.301,1.67856,1.11601,1.20943,0.81782,0.60246,0.69559,0.39784,1.4797,1.48767,1.19323,0.009505,0.009505,0.009505
7,201.512,1.61404,1.05816,1.1804,0.84074,0.60398,0.722,0.39703,1.53305,0.97901,1.16943,0.009406,0.009406,0.009406
8,220.775,1.51652,0.9994,1.14499,0.84357,0.66451,0.7525,0.46532,1.27252,1.08415,1.10456,0.009307,0.009307,0.009307
9,250.901,1.47821,0.97956,1.12591,0.8397,0.67382,0.7761,0.48727,1.28408,0.83205,1.10088,0.009208,0.009208,0.009208
10,271.767,1.42342,0.9333,1.10707,0.82769,0.68197,0.77285,0.48726,1.28063,0.85375,1.08523,0.009109,0.009109,0.009109
11,288.801,1.38194,0.89589,1.09846,0.83273,0.6852,0.77185,0.47889,1.30422,0.83764,1.10129,0.00901,0.00901,0.00901
12,319.85,1.36933,0.89546,1.10266,0.87685,0.69295,0.79871,0.52579,1.18503,0.77778,1.06663,0.008911,0.008911,0.008911
13,344.376,1.36216,0.88442,1.08592,0.87556,0.68584,0.79554,0.51836,1.22044,0.77263,1.06468,0.008812,0.008812,0.008812
14,361.361,1.31738,0.8725,1.08654,0.87868,0.67885,0.78433,0.49765,1.23959,0.81823,1.08179,0.008713,0.008713,0.008713
15,378.634,1.32544,0.86444,1.0735,0.88638,0.70093,0.82115,0.52877,1.23295,0.76248,1.0626,0.008614,0.008614,0.008614
16,395.912,1.27073,0.82068,1.06301,0.89165,0.70976,0.8232,0.53402,1.16552,0.75544,1.06064,0.008515,0.008515,0.008515
17,413.47,1.26758,0.80995,1.05761,0.88077,0.72107,0.83016,0.55699,1.11572,0.71091,1.03743,0.008416,0.008416,0.008416
