epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,2421.26,1.05015,0.66008,1.13933,0.93296,0.81707,0.91473,0.67003,0.97199,0.57658,1.19092,0.005743,0.005743,0.005743
45,2478.85,1.03716,0.65981,1.13545,0.93571,0.81847,0.91957,0.66743,0.96155,0.58863,1.1898,0.005644,0.005644,0.005644
46,2529.9,1.02473,0.6583,1.12671,0.89517,0.83129,0.91147,0.6686,0.95145,0.58573,1.18346,0.005545,0.005545,0.005545
47,2586.22,1.0166,0.64534,1.13836,0.93535,0.80995,0.91486,0.66755,0.97568,0.61162,1.18908,0.005446,0.005446,0.005446
48,2637.01,1.01149,0.63583,1.12571,0.91733,0.8392,0.9251,0.67412,0.95739,0.55799,1.17694,0.005347,0.005347,0.005347
49,2692.24,1.02729,0.64261,1.12172,0.9029,0.84615,0.92002,0.66843,0.96178,0.57929,1.19026,0.005248,0.005248,0.005248
50,2745.22,1.02335,0.63853,1.12859,0.92385,0.82344,0.91789,0.67355,0.94959,0.57336,1.17586,0.005149,0.005149,0.005149
51,2798.57,1.0184,0.6238,1.11711,0.92189,0.83775,0.92206,0.67927,0.93389,0.5591,1.17143,0.00505,0.00505,0.00505
52,2852.84,0.99831,0.61687,1.11805,0.91797,0.83183,0.91212,0.679,0.92911,0.56322,1.16991,0.004951,0.004951,0.004951
53,2907.85,1.03054,0.64592,1.13098,0.93119,0.82935,0.92279,0.6729,0.95638,0.56547,1.17911,0.004852,0.004852,0.004852
54,2961.12,1.00548,0.62894,1.12602,0.91956,0.84421,0.92237,0.67658,0.93545,0.54908,1.16361,0.004753,0.004753,0.004753
55,3014.28,0.99851,0.61988,1.11722,0.91348,0.84034,0.9219,0.67898,0.94299,0.56207,1.17825,0.004654,0.004654,0.004654
56,3070.09,1.01153,0.62592,1.12166,0.90924,0.85456,0.92325,0.67915,0.94591,0.55005,1.17525,0.004555,0.004555,0.004555
57,3120.07,0.99911,0.61848,1.11175,0.91552,0.83969,0.92531,0.68215,0.93471,0.55626,1.16456,0.004456,0.004456,0.004456
58,3174.22,0.99185,0.60681,1.10531,0.93184,0.83072,0.92565,0.69207,0.91591,0.54563,1.1535,0.004357,0.004357,0.004357
59,3231.04,0.98931,0.61234,1.10776,0.93445,0.83775,0.92433,0.67886,0.94848,0.54783,1.17445,0.004258,0.004258,0.004258
60,3281.15,0.97558,0.59796,1.10554,0.9226,0.83988,0.9232,0.68278,0.93496,0.55727,1.16978,0.004159,0.004159,0.004159
61,3335.13,0.97081,0.59192,1.09906,0.92216,0.84874,0.92872,0.69066,0.92121,0.53983,1.16031,0.00406,0.00406,0.00406
62,3387.61,0.97293,0.59765,1.10278,0.9264,0.84622,0.92988,0.69203,0.90999,0.53288,1.14991,0.003961,0.003961,0.003961
63,3440.39,0.96807,0.59106,1.10864,0.93907,0.84678,0.92985,0.68726,0.92985,0.53517,1.1636,0.003862,0.003862,0.003862
64,3494.32,0.98266,0.59912,1.10556,0.91405,0.84745,0.92569,0.68807,0.91416,0.54193,1.15843,0.003763,0.003763,0.003763
65,3546.39,0.98241,0.58602,1.09883,0.9163,0.85622,0.93243,0.6857,0.92367,0.52507,1.1586,0.003664,0.003664,0.003664
66,3597.23,0.97404,0.5963,1.09787,0.94202,0.83581,0.92658,0.69014,0.91316,0.54061,1.15327,0.003565,0.003565,0.003565
67,3650.05,0.95802,0.58233,1.08843,0.92857,0.84876,0.93388,0.68745,0.9383,0.5276,1.16869,0.003466,0.003466,0.003466
68,3702.5,0.96613,0.58638,1.09887,0.93117,0.85695,0.93618,0.69604,0.90785,0.51262,1.15244,0.003367,0.003367,0.003367
69,3754.07,0.96118,0.57926,1.09202,0.93557,0.85779,0.9339,0.68857,0.93818,0.51744,1.17178,0.003268,0.003268,0.003268
70,3807.31,0.95857,0.57069,1.09409,0.93805,0.85326,0.93508,0.70259,0.91,0.5149,1.15559,0.003169,0.003169,0.003169
71,3859.08,0.93523,0.55612,1.07898,0.93748,0.85298,0.9351,0.70155,0.90352,0.50722,1.14626,0.00307,0.00307,0.00307
72,3909.4,0.94958,0.57659,1.09509,0.9237,0.86076,0.93666,0.69726,0.91755,0.51606,1.15797,0.002971,0.002971,0.002971
73,3962.02,0.9468,0.57159,1.08859,0.93741,0.85973,0.93648,0.70093,0.91207,0.51486,1.15509,0.002872,0.002872,0.002872
74,4015.99,0.9424,0.56652,1.08809,0.94819,0.86368,0.93846,0.6997,0.91422,0.5039,1.15723,0.002773,0.002773,0.002773
75,4067.23,0.9506,0.56766,1.08628,0.94404,0.85456,0.93862,0.69946,0.90901,0.50443,1.15628,0.002674,0.002674,0.002674
76,4121.01,0.93462,0.55736,1.07724,0.93568,0.85569,0.93447,0.69335,0.92023,0.51852,1.15792,0.002575,0.002575,0.002575
77,4173.01,0.93228,0.55084,1.08082,0.93497,0.86439,0.93829,0.70527,0.89939,0.49998,1.14686,0.002476,0.002476,0.002476
78,4223.73,0.93884,0.55876,1.07671,0.94211,0.85208,0.93834,0.69724,0.91891,0.50181,1.1571,0.002377,0.002377,0.002377
79,4278.21,0.93613,0.55169,1.07575,0.94169,0.8565,0.93756,0.70114,0.90849,0.49694,1.15076,0.002278,0.002278,0.002278
80,4335.05,0.92915,0.54839,1.07165,0.93631,0.85391,0.94144,0.70521,0.89802,0.49072,1.144,0.002179,0.002179,0.002179
81,4382.11,0.92145,0.54057,1.06719,0.94108,0.85692,0.94222,0.70595,0.898,0.48674,1.1478,0.00208,0.00208,0.00208
82,4435.03,0.92298,0.53904,1.07239,0.93132,0.86425,0.93925,0.69821,0.91405,0.49709,1.1527,0.001981,0.001981,0.001981
83,4485.33,0.92161,0.5389,1.06644,0.93632,0.86361,0.94214,0.7084,0.88774,0.48135,1.14225,0.001882,0.001882,0.001882
84,4536,0.92272,0.54366,1.07161,0.92222,0.87379,0.93864,0.70496,0.8963,0.49193,1.14915,0.001783,0.001783,0.001783
85,4587.49,0.90694,0.53667,1.07085,0.93205,0.86749,0.94368,0.7051,0.89976,0.48445,1.14688,0.001684,0.001684,0.001684
86,4638.61,0.92155,0.5421,1.07078,0.94161,0.86296,0.94298,0.70893,0.88791,0.47859,1.13573,0.001585,0.001585,0.001585
87,4689.91,0.91259,0.52796,1.06826,0.93038,0.87242,0.94151,0.70844,0.89376,0.48041,1.14179,0.001486,0.001486,0.001486
88,4741.25,0.89797,0.52304,1.06284,0.93724,0.86749,0.93974,0.71013,0.90088,0.49042,1.14584,0.001387,0.001387,0.001387
89,4791.09,0.91478,0.53518,1.06336,0.9389,0.87416,0.94405,0.70782,0.90445,0.48539,1.14832,0.001288,0.001288,0.001288
90,4843.45,0.91207,0.52454,1.05329,0.93675,0.87122,0.94368,0.70883,0.89702,0.48274,1.14404,0.001189,0.001189,0.001189
91,4905.95,0.89163,0.51228,1.0867,0.937,0.87589,0.94531,0.71642,0.87713,0.47461,1.1323,0.00109,0.00109,0.00109
92,4956.68,0.88495,0.50951,1.08853,0.92818,0.87718,0.94457,0.71274,0.87732,0.47859,1.13504,0.000991,0.000991,0.000991
93,5004.87,0.86849,0.49275,1.07736,0.93302,0.87339,0.94462,0.71435,0.87329,0.47063,1.13169,0.000892,0.000892,0.000892
94,5053.69,0.8676,0.49901,1.07213,0.93814,0.87783,0.94492,0.71434,0.87306,0.46937,1.13474,0.000793,0.000793,0.000793
95,5103.41,0.87069,0.49921,1.07907,0.94556,0.86878,0.94674,0.71515,0.87161,0.46401,1.13218,0.000694,0.000694,0.000694
96,5151.34,0.86131,0.49233,1.07937,0.94222,0.87266,0.94513,0.71833,0.86551,0.46978,1.12768,0.000595,0.000595,0.000595
97,5200.43,0.85515,0.48554,1.06931,0.93784,0.87775,0.94455,0.71561,0.87422,0.46951,1.13336,0.000496,0.000496,0.000496
98,5249.27,0.86207,0.48875,1.06911,0.93623,0.88106,0.94589,0.72173,0.86043,0.46729,1.12534,0.000397,0.000397,0.000397
99,5298.17,0.85637,0.48471,1.06471,0.93815,0.87268,0.94534,0.71813,0.86911,0.46559,1.13054,0.000298,0.000298,0.000298
100,5344.76,0.84373,0.47632,1.05933,0.94248,0.88235,0.94561,0.71824,0.87079,0.46365,1.13491,0.000199,0.000199,0.000199
