epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.7234,4.75486,5.15406,4.14711,0.07231,0.25076,0.03815,0.00952,3.42284,3.5464,2.728,0.069126,0.00232385,0.00232385
2,22.642,2.6909,1.95373,1.86864,0.54943,0.48675,0.47995,0.1782,2.16622,1.54818,1.54855,0.0380953,0.00462644,0.00462644
3,33.3668,2.12474,1.51832,1.4501,0.62055,0.53394,0.54249,0.26223,1.8647,1.50352,1.34043,0.00703374,0.00689824,0.00689824
4,43.9655,1.9109,1.38952,1.33228,0.82996,0.64365,0.72974,0.38542,1.6065,1.14992,1.2081,0.0068614,0.0068614,0.0068614
5,54.6029,1.73561,1.19915,1.24523,0.86314,0.66968,0.77714,0.39378,1.61217,0.97293,1.18373,0.0068152,0.0068152,0.0068152
6,65.2554,1.62128,1.09426,1.19883,0.91297,0.68003,0.80449,0.50022,1.29956,0.85678,1.11953,0.006769,0.006769,0.006769
7,75.9375,1.56149,1.04869,1.16685,0.71913,0.65158,0.64709,0.40053,1.30864,1.01362,1.11572,0.0067228,0.0067228,0.0067228
8,86.5591,1.50897,0.99075,1.14071,0.9166,0.70911,0.81722,0.53141,1.2202,0.83548,1.07821,0.0066766,0.0066766,0.0066766
9,97.2232,1.47583,0.96996,1.13188,0.87677,0.72915,0.82496,0.52795,1.22266,0.82792,1.08124,0.0066304,0.0066304,0.0066304
10,107.836,1.42992,0.94395,1.12533,0.89386,0.73497,0.83578,0.53365,1.17456,0.7745,1.06352,0.0065842,0.0065842,0.0065842
11,118.451,1.40606,0.92242,1.11555,0.86235,0.73885,0.83157,0.53955,1.18192,0.77231,1.05508,0.006538,0.006538,0.006538
12,129.06,1.38381,0.89859,1.10713,0.89086,0.74984,0.84957,0.55883,1.13121,0.73776,1.04307,0.0064918,0.0064918,0.0064918
13,139.724,1.34443,0.86134,1.08447,0.90539,0.75048,0.84879,0.57123,1.10164,0.71358,1.03696,0.0064456,0.0064456,0.0064456
14,150.368,1.32283,0.86884,1.08971,0.89655,0.71493,0.81881,0.54867,1.13526,0.74894,1.04156,0.0063994,0.0063994,0.0063994
15,160.979,1.3077,0.84659,1.07491,0.90638,0.73432,0.84481,0.58118,1.08386,0.71255,1.03337,0.0063532,0.0063532,0.0063532
16,171.641,1.28606,0.83188,1.0662,0.89896,0.76665,0.864,0.58153,1.09739,0.6979,1.02877,0.006307,0.006307,0.006307
17,182.328,1.28643,0.8178,1.06313,0.9168,0.75504,0.8564,0.57553,1.07488,0.69379,1.01868,0.0062608,0.0062608,0.0062608
18,192.976,1.25304,0.79941,1.05133,0.9038,0.75305,0.85899,0.56473,1.13603,0.71015,1.02286,0.0062146,0.0062146,0.0062146
19,203.555,1.24581,0.78528,1.05478,0.89045,0.77762,0.86725,0.58842,1.06519,0.67248,1.01533,0.0061684,0.0061684,0.0061684
20,214.187,1.22648,0.78641,1.05259,0.90595,0.76584,0.85783,0.58732,1.07534,0.66516,1.02096,0.0061222,0.0061222,0.0061222
21,224.836,1.23623,0.79549,1.06154,0.9061,0.77763,0.86794,0.57039,1.10573,0.68144,1.01237,0.006076,0.006076,0.006076
22,235.45,1.21031,0.77025,1.04206,0.8864,0.7298,0.82176,0.57623,1.03742,0.70727,1.01496,0.0060298,0.0060298,0.0060298
23,246.051,1.19047,0.75582,1.03911,0.93042,0.76066,0.87128,0.6082,1.0117,0.63992,1.00244,0.0059836,0.0059836,0.0059836
24,256.706,1.16974,0.74062,1.02799,0.8797,0.79414,0.87011,0.5903,1.04816,0.65476,1.00491,0.0059374,0.0059374,0.0059374
