epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,2868.42,1.60542,1.26681,1.0414,0.35474,0.26216,0.24918,0.13694,1.50279,1.15284,0.99862,0.006733,0.006733,0.006733
35,2948.48,1.59813,1.26089,1.0359,0.36144,0.25685,0.24658,0.13708,1.513,1.15753,0.99793,0.006634,0.006634,0.006634
36,3027.4,1.59597,1.2583,1.03335,0.34832,0.26439,0.25261,0.13894,1.50387,1.15341,0.99457,0.006535,0.006535,0.006535
37,3109.42,1.59864,1.26117,1.02995,0.33905,0.26608,0.25225,0.13999,1.50028,1.1553,0.99128,0.006436,0.006436,0.006436
38,3197.11,1.59062,1.24923,1.02948,0.34802,0.27402,0.25873,0.143,1.4968,1.14261,0.99003,0.006337,0.006337,0.006337
39,3284.63,1.59531,1.25644,1.02821,0.34823,0.27109,0.25324,0.14029,1.49495,1.14468,0.98676,0.006238,0.006238,0.006238
40,3373.6,1.579,1.24354,1.02114,0.3486,0.27033,0.25875,0.14424,1.48575,1.13999,0.98422,0.006139,0.006139,0.006139
41,3465.32,1.58418,1.23819,1.02121,0.35539,0.27845,0.26055,0.14531,1.48348,1.12986,0.98334,0.00604,0.00604,0.00604
42,3556.49,1.5721,1.23189,1.01827,0.35108,0.27528,0.2607,0.14472,1.48235,1.13321,0.98227,0.005941,0.005941,0.005941
43,3647.63,1.57226,1.23218,1.01963,0.35136,0.28122,0.26291,0.1461,1.47741,1.1342,0.97995,0.005842,0.005842,0.005842
44,3740.68,1.57792,1.23503,1.02002,0.3584,0.27683,0.26463,0.14725,1.47693,1.12505,0.97961,0.005743,0.005743,0.005743
45,3832.39,1.57398,1.22828,1.01759,0.3651,0.2816,0.26701,0.14805,nan,nan,nan,0.005644,0.005644,0.005644
46,3931.69,1.56159,1.21646,1.01453,0.35879,0.2789,0.26801,0.14835,1.46945,1.11465,0.97773,0.005545,0.005545,0.005545
47,4033.13,1.55623,1.21606,1.0131,0.37159,0.27994,0.26828,0.14918,1.46071,1.11367,0.9752,0.005446,0.005446,0.005446
48,4133.74,1.55604,1.21252,1.01256,0.3637,0.28669,0.2691,0.14934,1.45862,1.11179,0.97326,0.005347,0.005347,0.005347
49,4234.19,1.54018,1.19952,1.00557,0.36201,0.28395,0.26962,0.15013,1.45786,1.10514,0.97249,0.005248,0.005248,0.005248
50,4334.42,1.54596,1.20535,1.00781,0.37763,0.28368,0.27337,0.15116,1.45345,1.10103,0.97303,0.005149,0.005149,0.005149
51,4431.56,1.53816,1.19723,1.00678,0.37353,0.28941,0.27561,0.15352,1.44921,1.10096,0.97324,0.00505,0.00505,0.00505
52,4525.49,1.54097,1.19446,1.00388,0.37612,0.28235,0.27325,0.1519,1.4479,1.09829,0.97085,0.004951,0.004951,0.004951
53,4620.7,1.53181,1.18815,1.00335,0.38116,0.29161,0.27817,0.15493,1.44603,1.09266,0.97051,0.004852,0.004852,0.004852
54,4715.21,1.53386,1.18273,1.00455,0.38481,0.28743,0.2746,0.15331,1.44814,1.09629,0.97054,0.004753,0.004753,0.004753
55,4809.62,1.52621,1.18136,1.00113,0.37413,0.29545,0.27901,0.15556,1.44006,1.09047,0.96802,0.004654,0.004654,0.004654
56,4903.39,1.5277,1.1805,1.0016,0.3802,0.29204,0.27775,0.1543,1.44259,1.09074,0.96847,0.004555,0.004555,0.004555
57,4995.8,1.51901,1.17458,0.9999,0.36658,0.29236,0.278,0.1547,1.43764,1.08462,0.96661,0.004456,0.004456,0.004456
58,5090.1,1.53341,1.18447,1.0016,0.3719,0.29564,0.27999,0.1562,1.43378,1.08486,0.96575,0.004357,0.004357,0.004357
59,5183.24,1.52972,1.17248,1.00128,0.38023,0.29801,0.28246,0.15794,1.43513,1.08046,0.96535,0.004258,0.004258,0.004258
60,5277.22,1.51725,1.16899,0.99748,0.38789,0.29585,0.28278,0.15794,1.42927,1.07809,0.96483,0.004159,0.004159,0.004159
61,5374.04,1.51794,1.16381,0.99625,0.38773,0.29866,0.28472,0.15846,1.42834,1.07546,0.96439,0.00406,0.00406,0.00406
62,5468.42,1.50813,1.16016,0.99746,0.3836,0.29842,0.28432,0.1583,1.42613,1.07371,0.96367,0.003961,0.003961,0.003961
63,5563.14,1.51001,1.1607,1.00013,0.38765,0.29502,0.28569,0.15936,1.42627,1.07099,0.96292,0.003862,0.003862,0.003862
64,5656.34,1.50427,1.15624,0.99396,0.39233,0.29632,0.28776,0.16078,1.42367,1.07018,0.96134,0.003763,0.003763,0.003763
65,5752.84,1.50408,1.15173,0.99322,0.37936,0.29787,0.28552,0.15966,1.42115,1.07028,0.96184,0.003664,0.003664,0.003664
66,5849.34,1.4993,1.14702,0.99384,0.38231,0.29616,0.28566,0.15993,1.4192,1.06869,0.96134,0.003565,0.003565,0.003565
67,5946.4,1.50263,1.15202,0.99317,0.39406,0.29404,0.28761,0.1601,1.41669,1.06653,0.96101,0.003466,0.003466,0.003466
68,6043.17,1.49345,1.13954,0.99129,0.3877,0.29833,0.28863,0.16114,1.41699,1.06411,0.96063,0.003367,0.003367,0.003367
69,6140.19,1.49326,1.13842,0.98972,0.38224,0.30142,0.28905,0.16136,1.41412,1.0607,0.95971,0.003268,0.003268,0.003268
