epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,5565.01,1.53684,1.23586,1.21783,0.42108,0.31979,0.31828,0.18532,1.49077,1.1877,1.20714,0.005842,0.005842,0.005842
44,5699.3,1.53099,1.23055,1.22088,0.41623,0.33128,0.32548,0.18873,1.48984,1.18434,1.20643,0.005743,0.005743,0.005743
45,5831.68,1.53763,1.23233,1.22368,0.43408,0.3224,0.32653,0.18966,1.48584,1.17518,1.20534,0.005644,0.005644,0.005644
46,5964.73,1.5303,1.22635,1.21923,0.42783,0.3236,0.3253,0.19012,1.49125,1.17712,1.20672,0.005545,0.005545,0.005545
47,6094.71,1.52997,1.22383,1.21689,0.42649,0.32892,0.32878,0.19088,1.48249,1.16619,1.2033,0.005446,0.005446,0.005446
48,6230.16,1.52185,1.20947,1.21392,0.43342,0.32593,0.32999,0.19184,1.47854,1.1664,1.20144,0.005347,0.005347,0.005347
49,6359.87,1.51894,1.2134,1.21769,0.41555,0.33138,0.32735,0.19097,1.47668,1.1657,1.19992,0.005248,0.005248,0.005248
50,6488.15,1.52337,1.20724,1.21317,0.42587,0.33432,0.33069,0.19249,1.47666,1.16347,1.19894,0.005149,0.005149,0.005149
51,6619.88,1.51363,1.2021,1.21223,0.4294,0.33112,0.32978,0.19198,1.47814,1.16006,1.20013,0.00505,0.00505,0.00505
52,6751.11,1.5137,1.20207,1.21242,0.42772,0.33889,0.33445,0.19514,1.47356,1.15788,1.19732,0.004951,0.004951,0.004951
53,6876.72,1.50996,1.19336,1.21161,0.44249,0.33426,0.33859,0.1974,1.47079,1.15577,1.19516,0.004852,0.004852,0.004852
54,7000.77,1.5096,1.18901,1.20785,0.43662,0.33419,0.3347,0.19596,1.47137,1.15662,1.19607,0.004753,0.004753,0.004753
55,7127.31,1.50376,1.1802,1.20114,0.43339,0.3384,0.33813,0.19722,1.46828,1.14777,1.19396,0.004654,0.004654,0.004654
56,7253.45,1.50208,1.18285,1.20848,0.44258,0.33769,0.34136,0.19953,1.4671,1.14279,1.19301,0.004555,0.004555,0.004555
57,7378.57,1.50106,1.17894,1.20256,0.43336,0.34472,0.34144,0.19993,1.46618,1.14702,1.19247,0.004456,0.004456,0.004456
58,7506.56,1.48758,1.17011,1.20536,0.4448,0.34293,0.34266,0.20054,1.46618,1.14341,1.19292,0.004357,0.004357,0.004357
59,7636.1,1.49405,1.17303,1.20603,0.44434,0.33948,0.34173,0.20105,1.46524,1.14335,1.1921,0.004258,0.004258,0.004258
60,7765,1.48377,1.1625,1.19241,0.45009,0.34322,0.34558,0.20145,1.4636,1.13674,1.19205,0.004159,0.004159,0.004159
61,7895.74,1.49307,1.16947,1.20004,0.44604,0.34734,0.35111,0.20554,1.45576,1.13223,1.18699,0.00406,0.00406,0.00406
62,8030.54,1.49183,1.16285,1.1997,0.43772,0.35149,0.35016,0.20397,1.46006,1.12879,1.18718,0.003961,0.003961,0.003961
63,8164.94,1.48337,1.15486,1.1917,0.43629,0.35353,0.34995,0.20531,1.4526,1.12861,1.18563,0.003862,0.003862,0.003862
64,8296.04,1.48404,1.15037,1.19407,0.45604,0.34977,0.35236,0.20706,1.45166,1.12368,1.18531,0.003763,0.003763,0.003763
65,8424.55,1.48233,1.15029,1.19311,0.45313,0.3488,0.35193,0.20533,1.45116,1.12678,1.18623,0.003664,0.003664,0.003664
66,8556.53,1.47089,1.13987,1.18574,0.45735,0.34689,0.35189,0.20515,1.45297,1.12632,1.18719,0.003565,0.003565,0.003565
67,8684.42,1.47369,1.14004,1.19219,0.44878,0.35178,0.35238,0.20609,1.44871,1.12287,1.18391,0.003466,0.003466,0.003466
68,8809.95,1.47222,1.1352,1.1883,0.44951,0.34945,0.35354,0.20713,1.45512,1.12442,1.18641,0.003367,0.003367,0.003367
69,8934.78,1.47159,1.13335,1.18747,0.4485,0.35331,0.35291,0.20652,1.45068,1.11921,1.18501,0.003268,0.003268,0.003268
70,9064.48,1.47407,1.13185,1.18183,0.45374,0.35622,0.35492,0.20759,1.44918,1.11771,1.18343,0.003169,0.003169,0.003169
71,9195.18,1.46327,1.12494,1.18728,0.46475,0.35338,0.35661,0.20896,1.44719,1.11605,1.18322,0.00307,0.00307,0.00307
72,9324.58,1.4621,1.12445,1.18191,0.4598,0.35387,0.35843,0.20915,1.44695,1.11454,1.18223,0.002971,0.002971,0.002971
73,9456.99,1.45849,1.118,1.18315,0.44658,0.35854,0.3571,0.20874,1.44422,1.11321,1.18067,0.002872,0.002872,0.002872
74,9588,1.46337,1.11994,1.1817,0.45996,0.35953,0.35803,0.2099,1.44185,1.11024,1.17931,0.002773,0.002773,0.002773
75,9720.01,1.45781,1.12103,1.18252,0.45594,0.36052,0.3597,0.20975,1.4431,1.10948,1.17884,0.002674,0.002674,0.002674
76,9848.78,1.45983,1.11702,1.18192,0.45216,0.35875,0.36006,0.21032,1.44309,1.11035,1.18038,0.002575,0.002575,0.002575
77,9980.84,1.44934,1.10184,1.17456,0.45639,0.35858,0.36122,0.21058,1.44208,1.10607,1.18003,0.002476,0.002476,0.002476
78,10111.8,1.45344,1.11028,1.17494,0.46226,0.36053,0.36307,0.2117,1.44511,1.10471,1.18092,0.002377,0.002377,0.002377
79,10241.8,1.45047,1.10216,1.17752,0.46055,0.35642,0.36072,0.21119,1.44073,1.10506,1.17915,0.002278,0.002278,0.002278
80,10372.4,1.44804,1.10321,1.17307,0.4631,0.36074,0.36256,0.21204,1.44031,1.10485,1.17921,0.002179,0.002179,0.002179
81,10502.7,1.44315,1.09702,1.17408,0.46201,0.36214,0.36345,0.21263,1.43959,1.10357,1.17862,0.00208,0.00208,0.00208
82,10633,1.44806,1.0972,1.17512,0.45883,0.36373,0.36547,0.21385,1.43738,1.10196,1.17795,0.001981,0.001981,0.001981
83,10760.8,1.44299,1.09225,1.17236,0.45461,0.36099,0.36373,0.21325,1.43907,1.10409,1.17829,0.001882,0.001882,0.001882
84,10891.8,1.44515,1.09638,1.17746,0.46085,0.3614,0.36563,0.21436,1.43773,1.10177,1.17708,0.001783,0.001783,0.001783
85,11020.2,1.43708,1.08739,1.17197,0.46544,0.35766,0.36465,0.2136,1.43761,1.10089,1.17723,0.001684,0.001684,0.001684
86,11157.7,1.44282,1.08916,1.16926,0.45851,0.36282,0.36523,0.21348,1.43895,1.10096,1.17751,0.001585,0.001585,0.001585
87,11289.3,1.42864,1.07954,1.16594,0.45982,0.36492,0.3661,0.21424,1.43768,1.09846,1.17691,0.001486,0.001486,0.001486
88,11420.2,1.43287,1.07898,1.16722,0.46782,0.36633,0.3668,0.21516,1.43759,1.09809,1.17717,0.001387,0.001387,0.001387
89,11552.9,1.43403,1.08006,1.16767,0.46223,0.36461,0.36776,0.21524,1.43771,1.09556,1.1774,0.001288,0.001288,0.001288
90,11685.1,1.42857,1.06829,1.16151,0.46794,0.36371,0.36711,0.21504,1.43707,1.09515,1.17604,0.001189,0.001189,0.001189
91,11823.5,1.40591,1.05253,1.18743,0.47028,0.36034,0.3674,0.21485,1.4407,1.0976,1.17736,0.00109,0.00109,0.00109
92,11955.8,1.39581,1.03881,1.18029,0.47189,0.35762,0.36704,0.2151,1.43877,1.09823,1.17649,0.000991,0.000991,0.000991
93,12082.2,1.3928,1.03336,1.17783,0.46385,0.36053,0.36729,0.21543,1.43733,1.09641,1.17579,0.000892,0.000892,0.000892
94,12208.5,1.39101,1.02682,1.17767,0.47651,0.35619,0.36809,0.21584,1.43626,1.09484,1.17527,0.000793,0.000793,0.000793
95,12335.8,1.38611,1.02496,1.1765,0.46917,0.36114,0.36908,0.21641,1.43535,1.0931,1.17413,0.000694,0.000694,0.000694
96,12463.9,1.38593,1.02155,1.17418,0.47803,0.35861,0.36953,0.21617,1.43583,1.09215,1.17431,0.000595,0.000595,0.000595
97,12590.2,1.38311,1.01589,1.17491,0.4722,0.3591,0.36943,0.21604,1.43553,1.0929,1.17433,0.000496,0.000496,0.000496
98,12717.8,1.38011,1.01428,1.17587,0.47024,0.3617,0.3685,0.2164,1.43508,1.09238,1.17416,0.000397,0.000397,0.000397
99,12842.7,1.37461,1.00917,1.17172,0.46896,0.3626,0.36926,0.21676,1.43518,1.09115,1.1742,0.000298,0.000298,0.000298
100,12966.2,1.37932,1.01174,1.17107,0.46797,0.36225,0.36845,0.21626,1.43555,1.09216,1.17455,0.000199,0.000199,0.000199
