epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,21.1631,4.86466,7.42818,4.16902,0,0,0,0,5.96968,5.00063,3.8706,0.0702439,0.00330623,0.00330623
2,34.6379,2.54353,1.80616,1.78013,0.52454,0.48481,0.44732,0.19359,2.14058,3.03818,1.58191,0.0401782,0.00657383,0.00657383
3,49.0875,2.1561,1.49521,1.47524,0.64866,0.52295,0.53104,0.254,1.83787,3.48329,1.41026,0.0100464,0.00977544,0.00977544
4,63.6289,1.96192,1.36568,1.35604,0.80385,0.53394,0.64303,0.34518,1.66512,1.39293,1.29793,0.009703,0.009703,0.009703
5,76.8357,1.7056,1.17321,1.23701,0.87193,0.62053,0.71548,0.42245,1.37643,1.27763,1.12936,0.009604,0.009604,0.009604
6,88.6911,1.59915,1.07196,1.17345,0.76894,0.64537,0.7125,0.42993,1.32578,1.69493,1.12142,0.009505,0.009505,0.009505
7,102.257,1.53241,1.02898,1.15629,0.84664,0.64512,0.74946,0.41928,1.41868,0.95174,1.11276,0.009406,0.009406,0.009406
8,116.22,1.44816,0.95741,1.123,0.83257,0.65482,0.73223,0.45505,1.26127,1.01801,1.08049,0.009307,0.009307,0.009307
9,130.616,1.41343,0.93621,1.10746,0.86018,0.68403,0.78302,0.47863,1.25683,0.87746,1.09772,0.009208,0.009208,0.009208
10,144.203,1.36234,0.90313,1.08891,0.86305,0.71698,0.81491,0.51342,1.19832,0.78456,1.05677,0.009109,0.009109,0.009109
11,158.265,1.31756,0.85786,1.08182,0.87657,0.71614,0.82288,0.52852,1.17949,0.73682,1.0634,0.00901,0.00901,0.00901
12,171.935,1.31389,0.86065,1.09017,0.90585,0.70588,0.81293,0.53804,1.14308,0.7483,1.04735,0.008911,0.008911,0.008911
13,185.886,1.29429,0.84336,1.07035,0.87986,0.73849,0.8329,0.54245,1.14708,0.72354,1.03777,0.008812,0.008812,0.008812
14,199.168,1.26229,0.8219,1.0692,0.80591,0.70718,0.74713,0.47828,1.12005,0.79952,1.03331,0.008713,0.008713,0.008713
15,212.981,1.26411,0.82219,1.05856,0.898,0.72277,0.83379,0.54331,1.12241,0.72403,1.02755,0.008614,0.008614,0.008614
16,226.507,1.2135,0.78745,1.04871,0.89015,0.72851,0.83378,0.5359,1.14216,0.72896,1.05389,0.008515,0.008515,0.008515
17,239.578,1.21151,0.77387,1.04295,0.87895,0.74273,0.8314,0.56575,1.05271,0.68645,1.0171,0.008416,0.008416,0.008416
18,253.624,1.20657,0.76747,1.03691,0.9181,0.73916,0.85163,0.57563,1.06849,0.66941,1.01387,0.008317,0.008317,0.008317
19,267.129,1.20842,0.76914,1.04962,0.91002,0.74725,0.84026,0.57198,1.05921,0.69059,1.00967,0.008218,0.008218,0.008218
20,281.055,1.18169,0.76299,1.03071,0.90477,0.76156,0.8546,0.59017,1.01684,0.64725,1.0066,0.008119,0.008119,0.008119
21,294.965,1.16065,0.73823,1.03368,0.91281,0.75695,0.85888,0.58619,1.02272,0.64111,1.00502,0.00802,0.00802,0.00802
