epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,77.62,8.82896,9.05558,5.17064,0.01206,0.01742,0.00656,0.00176,7.25918,8.26327,3.67952,0.0700741,0.0033251,0.0033251
2,153.553,6.21037,6.01388,3.06735,0.03591,0.11223,0.03911,0.01567,5.31408,4.90086,2.64873,0.0400082,0.00659252,0.00659252
3,226.069,5.30867,5.0922,2.65968,0.17965,0.09331,0.06024,0.02763,4.75259,4.25361,2.43149,0.00987624,0.00979393,0.00979393
4,298.824,4.88269,4.5442,2.4779,0.10127,0.14604,0.08137,0.03808,4.56326,4.01808,2.31452,0.009703,0.009703,0.009703
5,371.081,4.63017,4.21361,2.37118,0.13794,0.14309,0.09761,0.04661,4.41533,3.67179,2.25177,0.009604,0.009604,0.009604
6,444.239,4.47071,3.97429,2.303,0.164,0.15984,0.11128,0.05411,4.25032,3.50247,2.20681,0.009505,0.009505,0.009505
7,517.18,4.33234,3.81354,2.27149,0.18791,0.17041,0.12351,0.06245,4.062,3.35446,2.16449,0.009406,0.009406,0.009406
8,590.155,4.24356,3.6805,2.22564,0.17995,0.17756,0.12592,0.06406,4.07588,3.3088,2.15264,0.009307,0.009307,0.009307
9,662.828,4.18599,3.60129,2.21477,0.21168,0.18216,0.14399,0.07568,3.93966,3.21625,2.12708,0.009208,0.009208,0.009208
10,735.552,4.11663,3.50683,2.19685,0.21319,0.18791,0.14822,0.0781,3.89331,3.11519,2.1137,0.009109,0.009109,0.009109
11,807.598,4.05596,3.42792,2.1773,0.24287,0.19254,0.15812,0.08405,3.84532,3.08169,2.10447,0.00901,0.00901,0.00901
12,882.402,4.01286,3.35955,2.16273,0.24051,0.20271,0.16948,0.08908,3.81278,2.98,2.08978,0.008911,0.008911,0.008911
13,954.833,3.98482,3.31104,2.14913,0.2459,0.20699,0.17329,0.09305,3.78642,3.01058,2.079,0.008812,0.008812,0.008812
14,1026.9,3.92008,3.23388,2.13089,0.26666,0.21651,0.18094,0.09689,3.74075,2.911,2.06943,0.008713,0.008713,0.008713
15,1100.21,3.91536,3.20269,2.1287,0.27729,0.22114,0.18697,0.10107,3.68277,2.89657,2.05008,0.008614,0.008614,0.008614
16,1172.45,3.89087,3.17775,2.1196,0.27993,0.22166,0.19612,0.10632,3.6486,2.83116,2.04202,0.008515,0.008515,0.008515
17,1244.52,3.84698,3.12643,2.11551,0.28175,0.21658,0.19443,0.10483,3.69257,2.89013,2.05945,0.008416,0.008416,0.008416
18,1317.11,3.85394,3.10835,2.10379,0.291,0.23085,0.20675,0.11282,3.61361,2.77819,2.04194,0.008317,0.008317,0.008317
19,1389.43,3.81968,3.08223,2.1002,0.29469,0.22949,0.20321,0.1095,3.60459,2.79137,2.03422,0.008218,0.008218,0.008218
20,1460.82,3.7904,3.03609,2.09623,0.30848,0.23136,0.20769,0.11258,3.60641,2.74821,2.02523,0.008119,0.008119,0.008119
21,1534.17,3.77282,3.02486,2.08593,0.30795,0.23297,0.21166,0.11619,3.57519,2.74086,2.02343,0.00802,0.00802,0.00802
22,1606.39,3.74794,2.99389,2.07749,0.31158,0.23375,0.21647,0.1188,3.5723,2.72717,2.02206,0.007921,0.007921,0.007921
23,1678.25,3.73471,2.96711,2.07238,0.315,0.24519,0.22086,0.12064,3.55896,2.71051,2.00964,0.007822,0.007822,0.007822
24,1750.73,3.73073,2.95111,2.06824,0.30683,0.24236,0.22223,0.12292,3.5592,2.70718,2.01534,0.007723,0.007723,0.007723
25,1822.05,3.68409,2.91832,2.06737,0.31672,0.25277,0.2246,0.12565,3.52142,2.69559,2.00356,0.007624,0.007624,0.007624
26,1894.27,3.69756,2.92268,2.06593,0.31867,0.24524,0.22074,0.12363,3.53074,2.67734,2.00173,0.007525,0.007525,0.007525
27,1965.91,3.66849,2.89422,2.05708,0.31766,0.24688,0.23034,0.12775,3.51635,2.65577,2.00819,0.007426,0.007426,0.007426
28,2037.4,3.67163,2.87912,2.05597,0.32904,0.24316,0.22738,0.12587,3.51297,2.63602,1.99913,0.007327,0.007327,0.007327
29,2109.85,3.65844,2.85291,2.05072,0.32987,0.25151,0.23713,0.12999,3.48435,2.61326,1.99081,0.007228,0.007228,0.007228
30,2182.76,3.64647,2.82786,2.0437,0.33964,0.25073,0.23796,0.13231,3.4818,2.60641,1.99179,0.007129,0.007129,0.007129
31,2254.84,3.64384,2.83626,2.04882,0.32171,0.25826,0.23949,0.13194,3.48522,2.62138,1.99305,0.00703,0.00703,0.00703
32,2327.09,3.6127,2.80746,2.03384,0.33368,0.25937,0.24509,0.13697,3.44576,2.57696,1.9866,0.006931,0.006931,0.006931
33,2399.55,3.60518,2.78839,2.03188,0.3357,0.26038,0.24333,0.13427,3.46866,2.58621,1.98901,0.006832,0.006832,0.006832
34,2471.01,3.60133,2.78144,2.02909,0.34422,0.26033,0.24704,0.13567,3.45193,2.57155,1.98075,0.006733,0.006733,0.006733
35,2543.42,3.58725,2.7585,2.02705,0.3477,0.26456,0.25199,0.14072,3.42447,2.55656,1.97633,0.006634,0.006634,0.006634
36,2614.59,3.57877,2.76461,2.03271,0.36435,0.26178,0.25306,0.1412,3.42778,2.55667,1.98261,0.006535,0.006535,0.006535
