epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,1531.34,1.49781,1.18632,1.20526,0.44625,0.35066,0.35032,0.20411,1.42545,1.11068,1.17478,0.008581,0.008581,0.008581
45,1616.07,1.49204,1.18177,1.202,0.44884,0.3518,0.35097,0.20579,1.42234,1.10938,1.17398,0.008548,0.008548,0.008548
46,1701.11,1.48836,1.17825,1.19989,0.44767,0.35397,0.3526,0.20659,1.41764,1.10367,1.17183,0.008515,0.008515,0.008515
47,1784.91,1.48942,1.1743,1.20191,0.43998,0.35883,0.35258,0.20602,1.4138,1.09955,1.1696,0.008482,0.008482,0.008482
48,1870.12,1.48807,1.16808,1.20135,0.4501,0.35504,0.35526,0.20948,1.41194,1.09438,1.16884,0.008449,0.008449,0.008449
49,1955.17,1.4912,1.17214,1.19525,0.44604,0.35736,0.35469,0.20903,1.41243,1.09857,1.16761,0.008416,0.008416,0.008416
50,2039.77,1.48157,1.16318,1.19921,0.46028,0.35245,0.356,0.21088,1.41106,1.09577,1.16724,0.008383,0.008383,0.008383
51,2125.01,1.46738,1.146,1.19151,0.47249,0.36408,0.36521,0.21389,1.40469,1.08532,1.16691,0.00835,0.00835,0.00835
52,2209.12,1.4763,1.15482,1.1914,0.45546,0.35465,0.35865,0.21152,1.40576,1.08801,1.16436,0.008317,0.008317,0.008317
53,2294.12,1.48032,1.15619,1.18965,0.4699,0.35387,0.36027,0.21216,1.40489,1.08289,1.16372,0.008284,0.008284,0.008284
54,2378.5,1.46722,1.14174,1.19056,0.45956,0.36105,0.3629,0.21432,1.39924,1.07878,1.16231,0.008251,0.008251,0.008251
55,2463.73,1.47664,1.1509,1.19146,0.46814,0.3609,0.36688,0.21643,1.39782,1.07591,1.16086,0.008218,0.008218,0.008218
56,2550.97,1.46427,1.1351,1.18548,0.48058,0.36273,0.36968,0.21713,1.39452,1.07283,1.15995,0.008185,0.008185,0.008185
57,2636.43,1.46516,1.13221,1.18659,0.45956,0.37208,0.36849,0.21727,1.39105,1.07392,1.15845,0.008152,0.008152,0.008152
58,2718.6,1.46408,1.13532,1.18265,0.46987,0.36442,0.37225,0.22059,1.39072,1.06943,1.15798,0.008119,0.008119,0.008119
59,2802.27,1.46201,1.13134,1.18555,0.46399,0.37008,0.3717,0.22064,1.3887,1.06774,1.15538,0.008086,0.008086,0.008086
60,2886.57,1.4551,1.12668,1.17959,0.47048,0.37214,0.37487,0.22204,1.39056,1.06171,1.15715,0.008053,0.008053,0.008053
61,2970.14,1.45914,1.12402,1.18151,0.47104,0.366,0.37385,0.22111,1.383,1.06296,1.15415,0.00802,0.00802,0.00802
62,3055.91,1.45089,1.11551,1.18187,0.46021,0.36959,0.37277,0.22144,1.38441,1.05905,1.15371,0.007987,0.007987,0.007987
63,3141.84,1.45084,1.11984,1.17991,0.46711,0.36885,0.37198,0.22091,1.38687,1.05767,1.1535,0.007954,0.007954,0.007954
64,3226.95,1.45183,1.119,1.18021,0.45833,0.37641,0.37523,0.22189,1.38335,1.05584,1.15256,0.007921,0.007921,0.007921
65,3311.09,1.44616,1.11295,1.17728,0.47289,0.37121,0.37537,0.22184,1.38639,1.05752,1.15445,0.007888,0.007888,0.007888
66,3396.52,1.44848,1.11122,1.18144,0.4831,0.36551,0.37652,0.22335,1.37706,1.05181,1.14999,0.007855,0.007855,0.007855
67,3482.11,1.44336,1.1075,1.18074,0.47821,0.37379,0.3798,0.22599,1.37491,1.04887,1.14969,0.007822,0.007822,0.007822
68,3567.11,1.45008,1.11121,1.1814,0.48006,0.37114,0.38097,0.22603,1.37651,1.04644,1.14856,0.007789,0.007789,0.007789
69,3650.18,1.43854,1.09724,1.1742,0.48803,0.37334,0.38601,0.22912,1.37323,1.04493,1.1476,0.007756,0.007756,0.007756
70,3735.88,1.44507,1.1027,1.18182,0.48687,0.37227,0.38435,0.22948,1.37433,1.04266,1.14857,0.007723,0.007723,0.007723
71,3821.55,1.44379,1.09951,1.17668,0.48663,0.37553,0.38669,0.23066,1.37307,1.04084,1.14841,0.00769,0.00769,0.00769
72,3906.97,1.42909,1.08565,1.16725,0.47659,0.37475,0.38514,0.23,1.37326,1.04174,1.14865,0.007657,0.007657,0.007657
73,3993.72,1.43004,1.092,1.17293,0.48683,0.37512,0.38638,0.23038,1.37098,1.04035,1.14692,0.007624,0.007624,0.007624
74,4080,1.42854,1.08479,1.16816,0.50345,0.37217,0.38762,0.23106,1.37077,1.0385,1.14631,0.007591,0.007591,0.007591
75,4166.24,1.43402,1.0899,1.17213,0.49276,0.3796,0.38702,0.22989,1.36991,1.03513,1.14598,0.007558,0.007558,0.007558
76,4251.16,1.43918,1.09297,1.17589,0.49542,0.37375,0.38768,0.23098,1.3699,1.03622,1.1457,0.007525,0.007525,0.007525
77,4335.25,1.42732,1.08288,1.16394,0.49095,0.37533,0.38906,0.23145,1.36719,1.03402,1.14526,0.007492,0.007492,0.007492
78,4417.48,1.42588,1.07655,1.16492,0.48527,0.38281,0.3901,0.23287,1.36432,1.03434,1.14422,0.007459,0.007459,0.007459
79,4499.76,1.42322,1.07823,1.16672,0.49189,0.37652,0.38761,0.2306,1.36346,1.03231,1.14376,0.007426,0.007426,0.007426
80,4583.54,1.42987,1.07999,1.16705,0.48478,0.3846,0.3916,0.23423,1.36087,1.02875,1.1422,0.007393,0.007393,0.007393
81,4667.78,1.42037,1.07061,1.16401,0.50427,0.37977,0.3934,0.23504,1.36216,1.02722,1.14173,0.00736,0.00736,0.00736
82,4752.73,1.42443,1.07307,1.16887,0.50757,0.38074,0.39401,0.23539,1.3616,1.02706,1.14185,0.007327,0.007327,0.007327
83,4837.1,1.42296,1.07252,1.16499,0.49995,0.3786,0.39287,0.2346,1.35751,1.02441,1.13996,0.007294,0.007294,0.007294
84,4922.71,1.4122,1.0653,1.16311,0.51663,0.37845,0.39286,0.23457,1.3584,1.02491,1.13977,0.007261,0.007261,0.007261
85,5007.91,1.42153,1.07175,1.17103,0.50006,0.38219,0.39242,0.23432,1.35693,1.02512,1.13923,0.007228,0.007228,0.007228
86,5094.11,1.41378,1.06006,1.15929,0.50977,0.38038,0.39339,0.23508,1.35898,1.02425,1.14064,0.007195,0.007195,0.007195
87,5179.52,1.4192,1.06595,1.16281,0.50196,0.38399,0.39473,0.23519,1.35681,1.02288,1.13876,0.007162,0.007162,0.007162
88,5266.31,1.4173,1.05868,1.16331,0.49184,0.38692,0.39598,0.23629,1.35946,1.02252,1.13939,0.007129,0.007129,0.007129
89,5351.89,1.41293,1.05714,1.15814,0.49654,0.3849,0.39648,0.23667,1.36099,1.02178,1.14058,0.007096,0.007096,0.007096
90,5437.32,1.41608,1.06037,1.15949,0.49509,0.38888,0.39843,0.23784,1.35982,1.01977,1.14017,0.007063,0.007063,0.007063
91,5521.67,1.40296,1.05089,1.15431,0.50137,0.38542,0.39766,0.23776,1.35818,1.01786,1.14004,0.00703,0.00703,0.00703
92,5607.31,1.40712,1.04949,1.15667,0.49853,0.38909,0.39874,0.23834,1.35502,1.01645,1.13827,0.006997,0.006997,0.006997
93,5691.48,1.40782,1.05426,1.15916,0.50074,0.38598,0.39899,0.23858,1.35605,1.01603,1.13863,0.006964,0.006964,0.006964
94,5776.12,1.40173,1.04501,1.16022,0.50405,0.38432,0.39867,0.23925,1.35536,1.01522,1.13823,0.006931,0.006931,0.006931
95,5862.8,1.40203,1.04702,1.15636,0.49839,0.38948,0.39906,0.23914,1.3528,1.01314,1.13695,0.006898,0.006898,0.006898
96,5949.19,1.39996,1.04143,1.14914,0.50365,0.39155,0.40091,0.24016,1.35288,1.0133,1.13702,0.006865,0.006865,0.006865
97,6036.53,1.40109,1.04138,1.15441,0.49679,0.39398,0.4015,0.24058,1.3525,1.01136,1.13695,0.006832,0.006832,0.006832
98,6122.56,1.40149,1.04613,1.15631,0.50193,0.39034,0.40302,0.24146,1.35235,1.01061,1.13685,0.006799,0.006799,0.006799
99,6210,1.39869,1.03807,1.15371,0.50701,0.39122,0.40441,0.24282,1.35108,1.01033,1.13628,0.006766,0.006766,0.006766
100,6296.83,1.3919,1.03776,1.15511,0.49286,0.39463,0.40378,0.24265,1.349,1.00765,1.1353,0.006733,0.006733,0.006733
101,6382.82,1.39927,1.04097,1.1517,0.49206,0.39547,0.40301,0.24175,1.34989,1.00682,1.13536,0.0067,0.0067,0.0067
102,6469.07,1.39766,1.03919,1.15389,0.48829,0.39684,0.40217,0.2414,1.34901,1.00708,1.13479,0.006667,0.006667,0.006667
103,6551.21,1.39045,1.02917,1.14897,0.49678,0.39524,0.40254,0.24244,1.34785,1.00656,1.13438,0.006634,0.006634,0.006634
104,6637.42,1.38911,1.02688,1.15066,0.50195,0.39297,0.4037,0.24261,1.34638,1.00512,1.13333,0.006601,0.006601,0.006601
105,6721.64,1.39759,1.03156,1.15274,0.50676,0.39043,0.40356,0.24255,1.3465,1.00553,1.13347,0.006568,0.006568,0.006568
106,6807.2,1.39389,1.03239,1.15115,0.50489,0.39228,0.40434,0.24333,1.34622,1.00352,1.13311,0.006535,0.006535,0.006535
107,6892.59,1.38962,1.02595,1.14826,0.50283,0.39581,0.40594,0.2438,1.34536,1.00241,1.13292,0.006502,0.006502,0.006502
