epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,3986.08,1.50122,1.13105,0.99825,0.38216,0.28986,0.27651,0.15615,1.43961,1.06005,0.96768,0.005842,0.005842,0.005842
44,4077.16,1.49738,1.12515,0.99919,0.38667,0.2867,0.27651,0.15631,1.43904,1.06106,0.96666,0.005743,0.005743,0.005743
45,4168.43,1.50927,1.13254,0.99553,0.38854,0.29098,0.27952,0.15705,1.43698,1.05367,0.96418,0.005644,0.005644,0.005644
46,4266.3,1.49663,1.12427,0.99599,0.3868,0.28656,0.27833,0.15656,1.43138,1.05428,0.96301,0.005545,0.005545,0.005545
47,4358.91,1.49296,1.1255,0.99647,0.39389,0.28686,0.2814,0.15742,1.42889,1.05357,0.96367,0.005446,0.005446,0.005446
48,4451.68,1.49367,1.12656,0.99502,0.39166,0.28966,0.28221,0.15903,1.42754,1.05173,0.9607,0.005347,0.005347,0.005347
49,4546.92,1.49077,1.11505,0.99321,0.3924,0.28743,0.282,0.15922,1.42472,1.0488,0.96037,0.005248,0.005248,0.005248
50,4633.03,1.49363,1.11485,0.99017,0.38816,0.29651,0.28623,0.16087,1.42075,1.04462,0.96002,0.005149,0.005149,0.005149
51,4720.58,1.48641,1.10509,0.98948,0.3906,0.29654,0.28593,0.16207,1.41724,1.04342,0.95959,0.00505,0.00505,0.00505
52,4810.6,1.47309,1.10114,0.98961,0.39705,0.29422,0.28747,0.1627,1.41708,1.03826,0.95814,0.004951,0.004951,0.004951
53,4900.04,1.4788,1.10148,0.98641,0.38765,0.29837,0.28906,0.16297,1.41555,1.03592,0.95909,0.004852,0.004852,0.004852
54,4986.94,1.48387,1.10684,0.98797,0.398,0.29387,0.28706,0.1625,1.41138,1.03552,0.95629,0.004753,0.004753,0.004753
55,5076.95,1.47525,1.10116,0.98556,0.38021,0.30211,0.29117,0.16444,1.408,1.03145,0.95471,0.004654,0.004654,0.004654
56,5169.64,1.47198,1.09357,0.98568,0.38077,0.30325,0.29026,0.1637,1.40702,1.02931,0.95601,0.004555,0.004555,0.004555
57,5272.19,1.4707,1.09115,0.98482,0.39107,0.30168,0.29186,0.16513,1.40088,1.02634,0.95319,0.004456,0.004456,0.004456
58,5359.29,1.46181,1.08473,0.98287,0.40041,0.30462,0.29498,0.16694,1.40228,1.02692,0.95358,0.004357,0.004357,0.004357
59,5451.04,1.45771,1.08473,0.9842,0.39768,0.30454,0.29421,0.16682,1.39912,1.02501,0.95283,0.004258,0.004258,0.004258
60,5543.55,1.45922,1.07807,0.98266,0.3952,0.30169,0.29312,0.16568,1.39772,1.02131,0.95233,0.004159,0.004159,0.004159
61,5640.31,1.45885,1.07722,0.98094,0.39258,0.3036,0.29538,0.16648,1.39313,1.01846,0.95091,0.00406,0.00406,0.00406
62,5733.65,1.45242,1.07544,0.97851,0.39723,0.30832,0.29848,0.16998,1.39031,1.01454,0.95008,0.003961,0.003961,0.003961
63,5827.28,1.45632,1.07501,0.97802,0.39137,0.30967,0.29563,0.16838,1.39094,1.01551,0.95004,0.003862,0.003862,0.003862
64,5924.14,1.46422,1.07858,0.97928,0.40553,0.30519,0.29661,0.1679,1.39171,1.01583,0.95133,0.003763,0.003763,0.003763
65,6011.52,1.45166,1.07262,0.97684,0.40175,0.30805,0.29885,0.16973,1.3901,1.01278,0.94921,0.003664,0.003664,0.003664
66,6100.6,1.45582,1.07062,0.97813,0.39867,0.31125,0.30008,0.17054,1.38901,1.01151,0.95066,0.003565,0.003565,0.003565
67,6192.19,1.44786,1.0649,0.9793,0.39953,0.30697,0.29871,0.16971,1.38985,1.01099,0.95014,0.003466,0.003466,0.003466
68,6279.88,1.44441,1.06031,0.97613,0.41161,0.3055,0.30264,0.17168,1.38592,1.00736,0.95039,0.003367,0.003367,0.003367
69,6367.37,1.44078,1.05858,0.97476,0.40691,0.3094,0.30343,0.17215,1.38193,1.00394,0.94861,0.003268,0.003268,0.003268
70,6455.47,1.43325,1.05006,0.97285,0.4178,0.30392,0.30174,0.17188,1.38355,1.0057,0.94853,0.003169,0.003169,0.003169
71,6550.23,1.43774,1.04907,0.97111,0.41581,0.3083,0.30389,0.17322,1.38125,1.00307,0.948,0.00307,0.00307,0.00307
72,6640.48,1.42852,1.04607,0.97398,0.42058,0.30625,0.30371,0.17262,1.38032,1.00026,0.94766,0.002971,0.002971,0.002971
73,6737.12,1.43122,1.04556,0.97182,0.41289,0.30773,0.30381,0.17295,1.38036,1.0026,0.94751,0.002872,0.002872,0.002872
74,6834.97,1.43766,1.0472,0.97144,0.4078,0.31271,0.30356,0.17266,1.37973,0.99973,0.94742,0.002773,0.002773,0.002773
75,6931.42,1.42692,1.04418,0.96847,0.41236,0.31175,0.304,0.17326,1.37705,0.99924,0.9471,0.002674,0.002674,0.002674
76,7028.58,1.43041,1.03897,0.96978,0.41847,0.30717,0.30477,0.17357,1.37658,1.00109,0.94661,0.002575,0.002575,0.002575
77,7124.87,1.4207,1.03346,0.9696,0.41726,0.31071,0.30653,0.17491,1.37523,0.99959,0.94672,0.002476,0.002476,0.002476
78,7220.57,1.4231,1.03983,0.96926,0.41997,0.30975,0.30637,0.17578,1.37268,0.99708,0.94547,0.002377,0.002377,0.002377
79,7314.99,1.4201,1.02663,0.97036,0.41494,0.31363,0.30643,0.17463,1.37359,0.99499,0.94564,0.002278,0.002278,0.002278
80,7400.1,1.41451,1.02443,0.96756,0.41653,0.31272,0.30791,0.17585,1.37054,0.99335,0.94489,0.002179,0.002179,0.002179
81,7486.47,1.41773,1.03068,0.96895,0.41877,0.31277,0.30783,0.17535,1.37163,0.99548,0.94548,0.00208,0.00208,0.00208
82,7572.58,1.41113,1.02249,0.96522,0.42066,0.31084,0.30792,0.17615,1.37077,0.99237,0.94495,0.001981,0.001981,0.001981
83,7666.74,1.41507,1.02114,0.96563,0.41709,0.31635,0.30877,0.17677,1.37067,0.99223,0.94507,0.001882,0.001882,0.001882
84,7761.79,1.41185,1.02487,0.9665,0.42109,0.31292,0.30806,0.17649,1.37048,0.99239,0.94485,0.001783,0.001783,0.001783
