epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,140.193,4.40084,3.96497,2.67306,0.22951,0.03854,0.02068,0.00684,3.15154,4.03592,1.74389,0.0701478,0.00331691,0.00331691
2,164.073,2.86473,2.58645,1.53624,0.17451,0.10287,0.05716,0.02154,2.5986,2.13792,1.38179,0.0400819,0.00658441,0.00658441
3,186.37,2.4613,2.22727,1.37539,0.10579,0.1097,0.06964,0.03015,2.27847,1.87249,1.28602,0.00995011,0.0097859,0.0097859
4,209.792,2.20981,1.95087,1.26849,0.23641,0.14428,0.0934,0.04387,1.98984,1.74318,1.16911,0.009703,0.009703,0.009703
5,232.61,2.03574,1.78226,1.20457,0.16712,0.17164,0.11699,0.05732,1.85133,1.52901,1.1201,0.009604,0.009604,0.009604
6,254.558,1.94753,1.68178,1.16901,0.20239,0.17216,0.13017,0.06665,1.81102,1.45079,1.10442,0.009505,0.009505,0.009505
7,276.804,1.87183,1.59546,1.14275,0.18827,0.184,0.13372,0.068,1.73868,1.45552,1.08301,0.009406,0.009406,0.009406
8,299.665,1.82583,1.54092,1.13063,0.2177,0.19945,0.15033,0.07634,1.72519,1.37638,1.07275,0.009307,0.009307,0.009307
9,322.86,1.79457,1.49927,1.11604,0.23236,0.20263,0.16386,0.08534,1.65101,1.33574,1.05101,0.009208,0.009208,0.009208
10,346.153,1.75328,1.45099,1.10226,0.24214,0.20518,0.17035,0.08955,1.62884,1.30637,1.0507,0.009109,0.009109,0.009109
11,369.195,1.73113,1.42636,1.0939,0.24957,0.21784,0.17988,0.09604,1.60534,1.26709,1.04004,0.00901,0.00901,0.00901
12,391.573,1.70081,1.39319,1.08428,0.26977,0.21495,0.18761,0.10039,1.57912,1.24846,1.02557,0.008911,0.008911,0.008911
13,414.391,1.67838,1.37067,1.08006,0.26425,0.22707,0.18731,0.10173,1.56751,1.23439,1.02412,0.008812,0.008812,0.008812
14,436.809,1.66458,1.34956,1.07191,0.29975,0.21748,0.19625,0.10778,1.55589,1.21903,1.02087,0.008713,0.008713,0.008713
15,459.71,1.66272,1.33284,1.06782,0.28893,0.24237,0.20247,0.10939,1.54652,1.20617,1.0186,0.008614,0.008614,0.008614
16,481.215,1.63255,1.31798,1.06485,0.29748,0.22919,0.2101,0.11645,1.53787,1.18653,1.01243,0.008515,0.008515,0.008515
17,502.945,1.62286,1.29811,1.05986,0.30529,0.23919,0.21976,0.12131,1.51634,1.16788,1.00972,0.008416,0.008416,0.008416
18,525.063,1.60482,1.2794,1.05548,0.30851,0.23979,0.21991,0.12072,1.50812,1.1708,1.00972,0.008317,0.008317,0.008317
19,547.945,1.59777,1.26743,1.0519,0.32147,0.24032,0.21998,0.12241,1.51225,1.15675,1.00262,0.008218,0.008218,0.008218
20,569.917,1.58661,1.25786,1.05064,0.3314,0.25039,0.22968,0.12704,1.49126,1.13999,0.9994,0.008119,0.008119,0.008119
21,592.706,1.58744,1.24884,1.04899,0.32264,0.25514,0.22926,0.12736,1.48536,1.14777,0.99705,0.00802,0.00802,0.00802
22,614.248,1.57432,1.23642,1.04316,0.32059,0.25216,0.22766,0.12678,1.49027,1.13229,0.99687,0.007921,0.007921,0.007921
23,635.602,1.576,1.23861,1.03944,0.31676,0.25498,0.23348,0.12919,1.46735,1.12669,0.99209,0.007822,0.007822,0.007822
24,656.87,1.55791,1.22249,1.03885,0.3336,0.26168,0.24114,0.13479,1.45884,1.10924,0.98994,0.007723,0.007723,0.007723
25,678.387,1.5555,1.21221,1.03821,0.34942,0.25963,0.24033,0.13347,1.46313,1.10488,0.99014,0.007624,0.007624,0.007624
26,699.718,1.54613,1.20144,1.03434,0.3355,0.25576,0.24148,0.1337,1.45156,1.10471,0.98719,0.007525,0.007525,0.007525
27,721.142,1.5415,1.19822,1.03135,0.35459,0.26472,0.24891,0.14071,1.43658,1.09252,0.9867,0.007426,0.007426,0.007426
28,742.774,1.53468,1.18617,1.02875,0.345,0.26681,0.25142,0.14066,1.43722,1.08472,0.98664,0.007327,0.007327,0.007327
29,765.606,1.52459,1.18226,1.02777,0.34407,0.26333,0.24939,0.13982,1.44146,1.08746,0.98287,0.007228,0.007228,0.007228
30,788.198,1.52224,1.17072,1.02403,0.3399,0.26577,0.24821,0.13891,1.42999,1.08522,0.98512,0.007129,0.007129,0.007129
31,810.831,1.51113,1.16861,1.02387,0.3627,0.26306,0.25369,0.14319,1.42296,1.07566,0.98145,0.00703,0.00703,0.00703
32,832.667,1.50928,1.15485,1.02087,0.34724,0.26936,0.25311,0.14299,1.41802,1.0671,0.97875,0.006931,0.006931,0.006931
33,855.173,1.50769,1.15675,1.01992,0.36717,0.27179,0.2575,0.14299,1.41482,1.06904,0.97732,0.006832,0.006832,0.006832
34,877.9,1.50355,1.14622,1.01525,0.35203,0.27876,0.25712,0.14361,1.4116,1.06387,0.97706,0.006733,0.006733,0.006733
35,900.548,1.495,1.13953,1.01554,0.36377,0.28103,0.26387,0.14852,1.4007,1.05301,0.97591,0.006634,0.006634,0.006634
36,922.579,1.49886,1.14678,1.01772,0.35249,0.27787,0.25927,0.14654,1.40393,1.05698,0.97574,0.006535,0.006535,0.006535
37,944.893,1.49849,1.14766,1.01673,0.35709,0.27974,0.26048,0.14714,1.39366,1.0537,0.97249,0.006436,0.006436,0.006436
38,967.286,1.48196,1.13328,1.01457,0.36971,0.28316,0.26459,0.14884,1.40602,1.05539,0.97414,0.006337,0.006337,0.006337
39,990.046,1.49055,1.13581,1.01094,0.36867,0.28015,0.26509,0.1483,1.41802,1.07415,0.97146,0.006238,0.006238,0.006238
40,1012.18,1.50549,1.14704,1.01093,0.35718,0.2838,0.26446,0.14881,1.42975,1.08579,0.96803,0.006139,0.006139,0.006139
41,1034.3,1.5034,1.14849,1.0073,0.36453,0.28279,0.26565,0.15014,1.42779,1.08092,0.96655,0.00604,0.00604,0.00604
42,1056.09,1.50503,1.14228,1.00449,0.36192,0.28769,0.26845,0.1511,1.42814,1.08455,0.96367,0.005941,0.005941,0.005941
43,1077.07,1.5228,1.1555,1.00425,0.36809,0.28844,0.27039,0.15332,1.42118,1.08313,0.96157,0.005842,0.005842,0.005842
44,1099.16,1.50665,1.14542,1.00087,0.37546,0.28235,0.26982,0.15285,1.42051,1.07485,0.96159,0.005743,0.005743,0.005743
45,1121.87,1.49908,1.14291,0.99735,0.36522,0.29046,0.26951,0.1535,1.41803,1.07997,0.95968,0.005644,0.005644,0.005644
46,1144.23,1.49575,1.13701,0.99699,0.36825,0.28655,0.27031,0.15308,1.41061,1.07148,0.95801,0.005545,0.005545,0.005545
47,1167.09,1.48849,1.13187,0.99449,0.37767,0.29204,0.27734,0.15641,1.41232,1.06254,0.95607,0.005446,0.005446,0.005446
48,1189.21,1.49961,1.13277,0.99258,0.36448,0.28804,0.27349,0.15412,1.42208,1.06517,0.95709,0.005347,0.005347,0.005347
49,1211.6,1.47802,1.1233,0.99317,0.3712,0.2926,0.27636,0.15572,1.40862,1.06231,0.95482,0.005248,0.005248,0.005248
50,1233.31,1.46899,1.11833,0.98716,0.37915,0.28506,0.27513,0.15635,1.40727,1.06241,0.95395,0.005149,0.005149,0.005149
51,1255.74,1.48296,1.11949,0.99162,0.37676,0.29813,0.28113,0.15903,1.40026,1.05371,0.95163,0.00505,0.00505,0.00505
52,1278.29,1.48294,1.12016,0.99016,0.36652,0.29453,0.2763,0.15619,1.40018,1.05689,0.95132,0.004951,0.004951,0.004951
53,1300.75,1.47867,1.1198,0.98891,0.37418,0.30231,0.28253,0.15941,1.39557,1.05017,0.94998,0.004852,0.004852,0.004852
54,1323.18,1.47361,1.10817,0.98825,0.37714,0.29509,0.28325,0.16044,1.39244,1.04865,0.94943,0.004753,0.004753,0.004753
55,1344.15,1.46774,1.10327,0.98533,0.38261,0.29388,0.28126,0.15998,1.39264,1.04719,0.94916,0.004654,0.004654,0.004654
56,1365.66,1.46163,1.10465,0.98661,0.37933,0.29418,0.28044,0.1588,1.39584,1.04892,0.94961,0.004555,0.004555,0.004555
57,1387.98,1.46451,1.09939,0.9836,0.38501,0.29571,0.28382,0.16152,1.38909,1.04436,0.94842,0.004456,0.004456,0.004456
58,1410.66,1.45726,1.09972,0.98275,0.39033,0.29715,0.28577,0.16261,1.38726,1.04109,0.94789,0.004357,0.004357,0.004357
59,1433.43,1.46489,1.09279,0.98572,0.39071,0.30077,0.28658,0.16281,1.38309,1.04179,0.94638,0.004258,0.004258,0.004258
60,1456.73,1.44947,1.08707,0.98053,0.38642,0.29836,0.28372,0.16236,1.38575,1.03939,0.94757,0.004159,0.004159,0.004159
61,1479.19,1.45818,1.09482,0.98343,0.38158,0.30105,0.28625,0.16293,1.37956,1.03493,0.94573,0.00406,0.00406,0.00406
62,1502.12,1.45596,1.08895,0.98118,0.3848,0.30507,0.29002,0.16482,1.38435,1.03525,0.9462,0.003961,0.003961,0.003961
63,1524.73,1.44833,1.07904,0.97885,0.38984,0.30383,0.28974,0.16464,1.37735,1.0327,0.94596,0.003862,0.003862,0.003862
64,1546.18,1.44563,1.08149,0.97831,0.38222,0.30358,0.28683,0.16423,1.37696,1.03115,0.94497,0.003763,0.003763,0.003763
65,1567.49,1.44101,1.07814,0.97509,0.38668,0.29885,0.28626,0.16418,1.38048,1.03394,0.9453,0.003664,0.003664,0.003664
66,1589.84,1.43947,1.0709,0.97614,0.39401,0.29658,0.28556,0.16464,1.37406,1.03091,0.9435,0.003565,0.003565,0.003565
67,1612.84,1.44037,1.07228,0.97875,0.39384,0.30291,0.29026,0.16625,1.37542,1.02698,0.94397,0.003466,0.003466,0.003466
68,1635.56,1.43616,1.06735,0.97402,0.39097,0.30044,0.28907,0.16545,1.37274,1.02474,0.94332,0.003367,0.003367,0.003367
69,1657.94,1.43437,1.06318,0.975,0.39791,0.30355,0.29103,0.16682,1.373,1.02301,0.94301,0.003268,0.003268,0.003268
70,1680.32,1.43502,1.06728,0.97356,0.39913,0.30476,0.29318,0.16719,1.37096,1.02405,0.94328,0.003169,0.003169,0.003169
71,1703.05,1.42782,1.0634,0.97566,0.39664,0.30298,0.29277,0.16649,1.37052,1.0231,0.94263,0.00307,0.00307,0.00307
72,1725.51,1.43432,1.06226,0.97268,0.40336,0.30489,0.29543,0.16897,1.36661,1.02137,0.94135,0.002971,0.002971,0.002971
73,1747.65,1.42634,1.05267,0.97136,0.39473,0.29889,0.2908,0.1676,1.36901,1.02235,0.942,0.002872,0.002872,0.002872
74,1770.42,1.42773,1.05175,0.9729,0.39064,0.30696,0.29387,0.16867,1.36574,1.02123,0.94145,0.002773,0.002773,0.002773
75,1793.32,1.42154,1.05141,0.9705,0.39092,0.30469,0.29099,0.16698,1.36755,1.02052,0.94171,0.002674,0.002674,0.002674
76,1814.18,1.41926,1.04753,0.97258,0.39662,0.30797,0.29191,0.16674,1.36604,1.01882,0.94125,0.002575,0.002575,0.002575
77,1836.33,1.41615,1.04059,0.96951,0.3848,0.30891,0.29369,0.16831,1.36583,1.01626,0.94073,0.002476,0.002476,0.002476
78,1858.43,1.41766,1.04466,0.96821,0.39712,0.30784,0.29371,0.16824,1.36277,1.01749,0.94012,0.002377,0.002377,0.002377
79,1881.1,1.41423,1.0433,0.96879,0.39279,0.30806,0.29377,0.1675,1.36097,1.01507,0.93968,0.002278,0.002278,0.002278
80,1902.62,1.41055,1.03862,0.96508,0.38812,0.30999,0.2935,0.16836,1.35903,1.01412,0.93973,0.002179,0.002179,0.002179
81,1924.41,1.40953,1.03428,0.96747,0.39862,0.30584,0.29585,0.16898,1.35888,1.01308,0.93882,0.00208,0.00208,0.00208
82,1947.1,1.40516,1.03314,0.96831,0.39614,0.3082,0.29586,0.16978,1.35845,1.01152,0.93946,0.001981,0.001981,0.001981
83,1968.76,1.40758,1.03659,0.96598,0.39537,0.309,0.2971,0.17042,1.35711,1.01228,0.93885,0.001882,0.001882,0.001882
84,1990.85,1.40808,1.03195,0.96717,0.40133,0.30558,0.29702,0.17005,1.36025,1.01284,0.93896,0.001783,0.001783,0.001783
85,2013.32,1.39898,1.02476,0.96827,0.39847,0.31031,0.29746,0.17026,1.35921,1.01126,0.93924,0.001684,0.001684,0.001684
86,2035.75,1.3998,1.02258,0.96452,0.38852,0.31381,0.29781,0.17017,1.35898,1.01009,0.93891,0.001585,0.001585,0.001585
87,2058.39,1.40508,1.02629,0.9644,0.39101,0.31253,0.29795,0.17026,1.35772,1.00961,0.93834,0.001486,0.001486,0.001486
88,2080.72,1.401,1.02206,0.96336,0.38819,0.31269,0.29631,0.16942,1.35843,1.01085,0.9386,0.001387,0.001387,0.001387
89,2102.18,1.4006,1.02065,0.96365,0.38929,0.31447,0.29737,0.17053,1.35729,1.00886,0.93836,0.001288,0.001288,0.001288
90,2124.83,1.40221,1.02263,0.96201,0.39686,0.30995,0.29744,0.17084,1.35687,1.00844,0.9384,0.001189,0.001189,0.001189
91,2196.28,1.37429,0.99941,0.97068,0.39739,0.30765,0.29652,0.17098,1.36018,1.01054,0.93911,0.00109,0.00109,0.00109
92,2217.47,1.36361,0.98148,0.96932,0.39881,0.30718,0.29585,0.17001,1.36196,1.01255,0.93909,0.000991,0.000991,0.000991
93,2239.36,1.35486,0.97373,0.96566,0.39746,0.31022,0.2965,0.17071,1.36095,1.01004,0.93848,0.000892,0.000892,0.000892
94,2260.75,1.35357,0.97145,0.96509,0.40439,0.30796,0.29586,0.1701,1.36152,1.00957,0.93877,0.000793,0.000793,0.000793
95,2281.78,1.34831,0.96677,0.96379,0.40673,0.30554,0.29651,0.1709,1.36166,1.00948,0.93879,0.000694,0.000694,0.000694
96,2302.92,1.35087,0.96703,0.9646,0.40817,0.30393,0.29651,0.17049,1.36143,1.00955,0.93878,0.000595,0.000595,0.000595
97,2324.25,1.34522,0.95982,0.96437,0.40237,0.30767,0.29663,0.17049,1.36031,1.00958,0.93855,0.000496,0.000496,0.000496
98,2345.41,1.34067,0.95631,0.96419,0.40208,0.30821,0.29674,0.17054,1.361,1.00977,0.93869,0.000397,0.000397,0.000397
99,2366.58,1.34336,0.95747,0.96346,0.39889,0.31019,0.29765,0.17134,1.36058,1.00859,0.93863,0.000298,0.000298,0.000298
100,2387.04,1.34049,0.95275,0.9625,0.39722,0.31082,0.29697,0.17105,1.3599,1.0083,0.93839,0.000199,0.000199,0.000199
