epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,30.2353,9.74618,47.1966,9.06514,2e-05,0.00194,1e-05,0,12.6123,97.7719,8.34174,0.00330623,0.00330623,0.00330623
2,48.4128,5.63651,7.15749,3.96152,0.35256,0.38979,0.27502,0.08484,4.79809,4.97279,3.37359,0.00657383,0.00657383,0.00657383
3,65.9492,4.64551,4.23439,3.03882,0.40049,0.39382,0.31597,0.10296,4.88024,4.79895,3.38877,0.00977544,0.00977544,0.00977544
4,83.7177,4.28608,3.37221,2.77128,0.59553,0.52443,0.54779,0.29304,3.50623,2.59169,2.54749,0.009703,0.009703,0.009703
5,101.275,3.83952,2.81319,2.51878,0.68456,0.57272,0.63192,0.34082,3.31057,2.33553,2.41858,0.009604,0.009604,0.009604
6,118.231,3.60791,2.5243,2.37838,0.67434,0.57337,0.63044,0.3706,2.9856,2.94219,2.30509,0.009505,0.009505,0.009505
7,135.523,3.48368,2.39246,2.33856,0.71362,0.5766,0.64166,0.34671,3.15967,2.4148,2.30742,0.009406,0.009406,0.009406
8,154.907,3.26123,2.22044,2.25516,0.75049,0.62443,0.70147,0.42892,2.73619,2.20145,2.20425,0.009307,0.009307,0.009307
9,172.634,3.2393,2.16591,2.23152,0.80795,0.6309,0.73302,0.43296,2.83679,1.89104,2.23389,0.009208,0.009208,0.009208
10,191.501,3.09622,2.07574,2.19808,0.82118,0.63413,0.75391,0.48758,2.61186,1.6992,2.16714,0.009109,0.009109,0.009109
11,208.683,2.9984,1.96629,2.17722,0.81774,0.67098,0.77185,0.47281,2.75202,1.70349,2.21735,0.00901,0.00901,0.00901
12,225.518,2.97444,1.97231,2.19978,0.83663,0.65805,0.769,0.48154,2.62729,1.72027,2.14466,0.008911,0.008911,0.008911
