epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,471.926,1.0325,0.62219,0.97853,0.9018,0.7925,0.87998,0.62587,0.93999,0.52459,0.96391,0.005743,0.005743,0.005743
45,482.573,1.04077,0.62908,0.98098,0.93278,0.79767,0.8858,0.63858,0.92501,0.52468,0.95849,0.005644,0.005644,0.005644
46,492.553,1.03047,0.62132,0.97684,0.91655,0.79509,0.87905,0.60984,0.97826,0.52812,0.9754,0.005545,0.005545,0.005545
47,502.687,1.02911,0.62359,0.98255,0.92004,0.79315,0.88094,0.63134,0.93464,0.53338,0.96701,0.005446,0.005446,0.005446
48,512.195,1.03963,0.63305,0.98489,0.89674,0.80608,0.87807,0.62225,0.91937,0.52352,0.9632,0.005347,0.005347,0.005347
49,521.711,1.02126,0.61067,0.96673,0.90866,0.8022,0.88706,0.62276,0.95023,0.52209,0.96194,0.005248,0.005248,0.005248
50,531.453,1.02697,0.61424,0.97266,0.90662,0.81771,0.88747,0.64552,0.88252,0.48901,0.94681,0.005149,0.005149,0.005149
51,541.241,1.01519,0.60403,0.97574,0.90392,0.81448,0.88626,0.63674,0.90454,0.51152,0.95338,0.00505,0.00505,0.00505
52,550.912,0.99406,0.59773,0.97114,0.91687,0.80561,0.88502,0.64091,0.90232,0.52487,0.95535,0.004951,0.004951,0.004951
53,560.472,1.00777,0.60808,0.97213,0.91867,0.79509,0.89133,0.63596,0.90462,0.50638,0.9493,0.004852,0.004852,0.004852
54,569.907,1.00892,0.60021,0.97304,0.90668,0.81013,0.89103,0.63949,0.90998,0.51026,0.95038,0.004753,0.004753,0.004753
55,579.517,1.00241,0.59706,0.97092,0.89754,0.80349,0.86889,0.60938,0.91572,0.51926,0.95677,0.004654,0.004654,0.004654
56,589.241,1.00318,0.60223,0.96677,0.91112,0.81383,0.89233,0.63912,0.90672,0.49544,0.95212,0.004555,0.004555,0.004555
57,598.606,1.00097,0.59232,0.96154,0.90317,0.81396,0.87786,0.61685,0.92827,0.51055,0.96281,0.004456,0.004456,0.004456
58,608.483,0.99442,0.59135,0.96281,0.90126,0.8201,0.88749,0.63886,0.88184,0.48785,0.94529,0.004357,0.004357,0.004357
59,617.887,0.98226,0.57781,0.95767,0.90177,0.82418,0.88953,0.64508,0.8865,0.48603,0.94541,0.004258,0.004258,0.004258
60,627.246,0.98587,0.58481,0.96343,0.90003,0.81478,0.87271,0.62792,0.88958,0.5198,0.94641,0.004159,0.004159,0.004159
61,636.479,0.98318,0.58337,0.96339,0.9147,0.81189,0.88861,0.64334,0.87597,0.48869,0.94678,0.00406,0.00406,0.00406
62,645.738,0.97051,0.57547,0.95706,0.91194,0.79659,0.87172,0.6143,0.91687,0.53606,0.95743,0.003961,0.003961,0.003961
63,654.973,0.98498,0.57372,0.96197,0.90896,0.81963,0.89685,0.63611,0.90577,0.4893,0.94841,0.003862,0.003862,0.003862
64,664.298,0.98207,0.58468,0.96713,0.90215,0.81652,0.88575,0.64688,0.86949,0.48232,0.94027,0.003763,0.003763,0.003763
65,673.755,0.98788,0.57869,0.95578,0.92156,0.82159,0.90315,0.64946,0.88582,0.47783,0.94526,0.003664,0.003664,0.003664
66,682.933,0.9885,0.58478,0.96909,0.91186,0.8203,0.89141,0.65495,0.87331,0.49366,0.93881,0.003565,0.003565,0.003565
67,692.675,0.96867,0.57033,0.96093,0.92884,0.81005,0.90001,0.64846,0.91567,0.48426,0.94701,0.003466,0.003466,0.003466
68,702.143,0.97497,0.56966,0.95748,0.92419,0.81166,0.89377,0.64829,0.89301,0.48069,0.9448,0.003367,0.003367,0.003367
69,711.474,0.95128,0.55462,0.95459,0.91526,0.80985,0.88229,0.64057,0.86849,0.48185,0.93838,0.003268,0.003268,0.003268
70,721.263,0.9702,0.56853,0.96257,0.9141,0.82545,0.89588,0.64887,0.8971,0.47888,0.94246,0.003169,0.003169,0.003169
71,730.497,0.96588,0.563,0.95235,0.90999,0.8365,0.89932,0.65482,0.87741,0.46959,0.9411,0.00307,0.00307,0.00307
72,739.746,0.95185,0.55365,0.94724,0.91668,0.81513,0.89834,0.65254,0.88261,0.4744,0.94672,0.002971,0.002971,0.002971
73,749.105,0.96574,0.55056,0.95397,0.90491,0.83044,0.89911,0.65155,0.87421,0.47715,0.942,0.002872,0.002872,0.002872
74,758.587,0.94863,0.54599,0.9438,0.91815,0.8287,0.90507,0.65466,0.88954,0.48326,0.94563,0.002773,0.002773,0.002773
75,768.301,0.95638,0.55842,0.94804,0.90587,0.83356,0.90403,0.6471,0.90604,0.47104,0.94481,0.002674,0.002674,0.002674
76,778.059,0.94368,0.54808,0.9451,0.92018,0.81975,0.90206,0.65153,0.89683,0.46968,0.94741,0.002575,0.002575,0.002575
77,787.361,0.9394,0.53687,0.94227,0.9167,0.81807,0.89082,0.63702,0.88733,0.47489,0.94809,0.002476,0.002476,0.002476
78,796.699,0.94089,0.53937,0.94092,0.918,0.81771,0.88015,0.63754,0.86747,0.4979,0.94128,0.002377,0.002377,0.002377
79,806.105,0.94261,0.54445,0.94738,0.91898,0.81386,0.88947,0.64863,0.86366,0.47268,0.93775,0.002278,0.002278,0.002278
80,815.313,0.93111,0.53051,0.94115,0.91724,0.81678,0.89632,0.65,0.88765,0.47282,0.94435,0.002179,0.002179,0.002179
81,824.727,0.94704,0.54097,0.95034,0.92037,0.82353,0.90289,0.65323,0.87492,0.463,0.93973,0.00208,0.00208,0.00208
82,834.414,0.93374,0.53464,0.9403,0.91492,0.82224,0.88928,0.64245,0.88133,0.46923,0.94101,0.001981,0.001981,0.001981
83,843.711,0.93582,0.53892,0.94457,0.90096,0.83969,0.90002,0.6549,0.86903,0.46462,0.93967,0.001882,0.001882,0.001882
84,853.665,0.93185,0.5285,0.94087,0.90966,0.83319,0.90548,0.66184,0.86582,0.45451,0.94308,0.001783,0.001783,0.001783
85,863.421,0.92328,0.52617,0.94421,0.92902,0.81448,0.89836,0.64876,0.86954,0.45614,0.93745,0.001684,0.001684,0.001684
86,873.273,0.91589,0.52737,0.93782,0.91268,0.83105,0.89241,0.64941,0.86106,0.45977,0.93482,0.001585,0.001585,0.001585
87,882.916,0.93237,0.53188,0.94464,0.92096,0.82846,0.90398,0.66432,0.85118,0.44946,0.9348,0.001486,0.001486,0.001486
88,892.57,0.92024,0.51945,0.93239,0.90952,0.84476,0.90839,0.66844,0.84369,0.44621,0.93022,0.001387,0.001387,0.001387
89,902.556,0.91578,0.51578,0.9402,0.91019,0.83904,0.89941,0.65411,0.86037,0.45196,0.93502,0.001288,0.001288,0.001288
90,912.011,0.925,0.51744,0.93385,0.92295,0.83623,0.90715,0.65784,0.87557,0.45376,0.9373,0.001189,0.001189,0.001189
91,927.074,0.89999,0.5109,0.94259,0.90628,0.83761,0.8985,0.66055,0.83041,0.45836,0.92851,0.00109,0.00109,0.00109
92,936.702,0.89809,0.51129,0.94999,0.91809,0.84044,0.9057,0.66172,0.84787,0.44216,0.93366,0.000991,0.000991,0.000991
93,946.579,0.88434,0.4968,0.94056,0.92214,0.83445,0.89574,0.65693,0.8431,0.44658,0.9324,0.000892,0.000892,0.000892
94,956.613,0.87648,0.49251,0.93696,0.92167,0.83662,0.90892,0.6702,0.8383,0.43926,0.93031,0.000793,0.000793,0.000793
95,966.112,0.88288,0.49123,0.93853,0.90834,0.83917,0.90387,0.65958,0.85003,0.44865,0.93462,0.000694,0.000694,0.000694
96,975.216,0.8836,0.49014,0.94056,0.90744,0.83646,0.90004,0.66006,0.85061,0.44833,0.93721,0.000595,0.000595,0.000595
97,984.826,0.87024,0.48474,0.935,0.91586,0.83729,0.90853,0.66229,0.86712,0.4448,0.94162,0.000496,0.000496,0.000496
98,994.337,0.86766,0.4828,0.9351,0.91809,0.83193,0.9072,0.66659,0.84309,0.44033,0.93609,0.000397,0.000397,0.000397
99,1003.66,0.86763,0.4804,0.9395,0.92323,0.83193,0.90562,0.66754,0.8444,0.43593,0.93564,0.000298,0.000298,0.000298
100,1013.27,0.85766,0.47586,0.92946,0.91927,0.83913,0.90773,0.66463,0.85281,0.43559,0.93704,0.000199,0.000199,0.000199
