epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,1435.61,1.50894,1.16389,1.02261,0.35826,0.28672,0.26252,0.14714,1.43856,1.08084,0.99652,0.006238,0.006238,0.006238
40,1470.28,1.50825,1.16208,1.02413,0.35133,0.27937,0.25971,0.146,1.43439,1.07386,0.99134,0.006139,0.006139,0.006139
41,1504.39,1.4966,1.1541,1.02144,0.37036,0.28295,0.26538,0.14938,1.4282,1.06892,0.9914,0.00604,0.00604,0.00604
42,1537.46,1.49191,1.14199,1.01936,0.3641,0.27954,0.26419,0.14803,1.4287,1.06722,0.98975,0.005941,0.005941,0.005941
43,1570.59,1.50716,1.1517,1.02028,0.36062,0.2849,0.26571,0.14896,1.42255,1.06411,0.99043,0.005842,0.005842,0.005842
44,1604.99,1.4919,1.14137,1.01872,0.38,0.28189,0.26775,0.15119,1.4122,1.06064,0.98762,0.005743,0.005743,0.005743
45,1637.62,1.48678,1.13626,1.01668,0.36208,0.28683,0.26653,0.1502,1.41666,1.05792,0.98717,0.005644,0.005644,0.005644
46,1671.11,1.4813,1.13035,1.0159,0.37405,0.28795,0.26961,0.15196,1.4088,1.05239,0.9862,0.005545,0.005545,0.005545
47,1705.71,1.47423,1.12307,1.01384,0.36837,0.28412,0.27055,0.15252,1.40844,1.05316,0.98556,0.005446,0.005446,0.005446
48,1739.95,1.48537,1.12378,1.01261,0.36461,0.28447,0.26951,0.15125,1.41207,1.05202,0.98574,0.005347,0.005347,0.005347
49,1773.81,1.46616,1.11497,1.01401,0.37402,0.28879,0.27407,0.15371,1.41332,1.04657,0.98578,0.005248,0.005248,0.005248
50,1806.97,1.45833,1.11146,1.00877,0.37457,0.29429,0.2751,0.15516,1.40165,1.04258,0.98344,0.005149,0.005149,0.005149
51,1839.91,1.47152,1.11285,1.01363,0.36769,0.29292,0.27381,0.15464,1.40476,1.03983,0.98337,0.00505,0.00505,0.00505
52,1874.28,1.46882,1.11264,1.01197,0.37594,0.29575,0.27604,0.15552,1.39769,1.03721,0.98036,0.004951,0.004951,0.004951
53,1907.84,1.46605,1.11024,1.01065,0.37298,0.29896,0.27824,0.158,1.39556,1.03674,0.98044,0.004852,0.004852,0.004852
54,1940.93,1.46248,1.09915,1.00967,0.37684,0.29115,0.2744,0.15588,1.39521,1.03627,0.98016,0.004753,0.004753,0.004753
55,1973.9,1.45471,1.09069,1.00672,0.37672,0.29171,0.27837,0.15719,1.39368,1.03557,0.98002,0.004654,0.004654,0.004654
56,2007.16,1.44829,1.09514,1.00795,0.38123,0.29517,0.28031,0.15874,1.38576,1.02915,0.97855,0.004555,0.004555,0.004555
57,2042.67,1.45184,1.0898,1.00558,0.38306,0.29474,0.28149,0.15991,1.38563,1.02583,0.97723,0.004456,0.004456,0.004456
58,2075.7,1.44536,1.08979,1.00523,0.38754,0.29521,0.28281,0.16092,1.38692,1.02232,0.97892,0.004357,0.004357,0.004357
59,2107.61,1.45226,1.08304,1.00796,0.38983,0.30032,0.28429,0.16187,1.38568,1.02127,0.97715,0.004258,0.004258,0.004258
60,2139.93,1.43668,1.07902,1.00229,0.39201,0.2942,0.28121,0.16,1.38303,1.0224,0.97756,0.004159,0.004159,0.004159
61,2174.09,1.447,1.08442,1.00585,0.37974,0.30128,0.28382,0.16251,1.37636,1.02044,0.97464,0.00406,0.00406,0.00406
62,2208.25,1.44289,1.07714,1.00292,0.39988,0.297,0.28732,0.16381,1.37824,1.015,0.97525,0.003961,0.003961,0.003961
63,2241.93,1.43586,1.06983,0.99996,0.39395,0.30063,0.28825,0.16474,1.372,1.01343,0.97265,0.003862,0.003862,0.003862
64,2277.16,1.43281,1.06953,1.00035,0.39833,0.29575,0.28636,0.16309,1.37647,1.01508,0.97448,0.003763,0.003763,0.003763
65,2310.8,1.42707,1.06417,0.99626,0.39432,0.30174,0.28845,0.16405,1.37517,1.01219,0.97462,0.003664,0.003664,0.003664
66,2343.73,1.42687,1.05916,0.99728,0.3991,0.30022,0.2859,0.16378,1.37248,1.01114,0.9734,0.003565,0.003565,0.003565
67,2376.85,1.43019,1.06186,1.0019,0.39735,0.30542,0.29173,0.16625,1.37451,1.0134,0.97319,0.003466,0.003466,0.003466
68,2410.28,1.4321,1.06309,0.99453,0.38721,0.30129,0.28826,0.16446,1.38323,1.01775,0.97241,0.003367,0.003367,0.003367
69,2444.62,1.44475,1.07184,0.99543,0.39581,0.3037,0.29111,0.16581,1.39823,1.02853,0.97202,0.003268,0.003268,0.003268
70,2477.52,1.44913,1.08549,0.9927,0.38907,0.30341,0.28904,0.16507,1.39883,1.03956,0.97002,0.003169,0.003169,0.003169
71,2511.36,1.44755,1.08305,0.99577,0.39038,0.30802,0.28941,0.16546,1.39941,1.04499,0.96986,0.00307,0.00307,0.00307
72,2545.61,1.45633,1.08932,0.99214,0.39539,0.30546,0.29208,0.16631,1.39841,1.0436,0.96827,0.002971,0.002971,0.002971
73,2578.3,1.44745,1.07948,0.98997,0.40086,0.30568,0.29254,0.16771,1.39865,1.04286,0.96878,0.002872,0.002872,0.002872
74,2611.85,1.44893,1.08017,0.99061,0.40092,0.30648,0.29287,0.16789,1.39736,1.04334,0.96806,0.002773,0.002773,0.002773
75,2645.23,1.44385,1.07937,0.9887,0.40005,0.30426,0.29332,0.16772,1.39683,1.04355,0.96731,0.002674,0.002674,0.002674
76,2679.12,1.44253,1.07837,0.99057,0.40506,0.30404,0.29446,0.1681,1.39664,1.04464,0.96763,0.002575,0.002575,0.002575
77,2714.09,1.44224,1.07301,0.98743,0.40685,0.30784,0.29599,0.16876,1.39719,1.0444,0.967,0.002476,0.002476,0.002476
78,2748.39,1.44304,1.07815,0.98562,0.40689,0.30408,0.29445,0.16841,1.39695,1.04743,0.96678,0.002377,0.002377,0.002377
79,2782.97,1.44003,1.07563,0.98611,0.39809,0.30673,0.29598,0.16971,1.39609,1.04581,0.96592,0.002278,0.002278,0.002278
80,2815.91,1.43477,1.07385,0.98114,0.39809,0.3078,0.29561,0.1696,1.39266,1.04636,0.96583,0.002179,0.002179,0.002179
81,2849.39,1.43328,1.06935,0.98292,0.39653,0.30808,0.29751,0.17023,1.39431,1.04496,0.96571,0.00208,0.00208,0.00208
82,2883.36,1.42945,1.07025,0.98424,0.40355,0.30614,0.29761,0.17026,1.39286,1.04508,0.96571,0.001981,0.001981,0.001981
83,2919.08,1.43181,1.07142,0.98151,0.39282,0.31072,0.29749,0.17082,1.391,1.04543,0.96454,0.001882,0.001882,0.001882
84,2953.1,1.43383,1.06967,0.98259,0.40781,0.30662,0.29963,0.17186,1.39131,1.04527,0.96425,0.001783,0.001783,0.001783
85,2986.97,1.42217,1.05845,0.98343,0.40273,0.30891,0.30008,0.1714,1.39079,1.04432,0.96415,0.001684,0.001684,0.001684
86,3020.03,1.42235,1.05861,0.97829,0.41109,0.30627,0.29947,0.17201,1.38931,1.04256,0.9629,0.001585,0.001585,0.001585
87,3053.34,1.42959,1.06242,0.97957,0.41153,0.30581,0.29942,0.17145,1.38962,1.04174,0.9631,0.001486,0.001486,0.001486
88,3086.55,1.4237,1.05588,0.97745,0.40853,0.30579,0.29944,0.17176,1.38956,1.04253,0.96313,0.001387,0.001387,0.001387
89,3120.39,1.42173,1.05245,0.97689,0.40906,0.30598,0.30023,0.17217,1.38986,1.04138,0.96278,0.001288,0.001288,0.001288
90,3154.96,1.4238,1.05321,0.97465,0.40344,0.30731,0.29962,0.1719,1.38936,1.04131,0.96253,0.001189,0.001189,0.001189
91,3192.33,1.38312,1.02417,0.9836,0.40171,0.30588,0.29748,0.1708,1.39351,1.04242,0.96314,0.00109,0.00109,0.00109
92,3224.5,1.3754,1.00571,0.98172,0.40863,0.3072,0.29845,0.17125,1.39369,1.04152,0.96269,0.000991,0.000991,0.000991
93,3255.37,1.3665,1.00014,0.97696,0.40533,0.30773,0.29802,0.17087,1.39445,1.03981,0.96286,0.000892,0.000892,0.000892
94,3288.22,1.36334,0.99437,0.97538,0.39839,0.3086,0.29762,0.17048,1.39559,1.03839,0.96247,0.000793,0.000793,0.000793
95,3320.74,1.36059,0.99031,0.97423,0.40328,0.30704,0.298,0.17112,1.39366,1.03765,0.96176,0.000694,0.000694,0.000694
96,3352.97,1.36213,0.98966,0.97471,0.40311,0.30792,0.29804,0.17089,1.39333,1.03743,0.96151,0.000595,0.000595,0.000595
97,3385.97,1.35747,0.98169,0.97493,0.4022,0.30808,0.29834,0.171,1.39255,1.03623,0.96131,0.000496,0.000496,0.000496
98,3417.77,1.35094,0.97743,0.97435,0.39973,0.30719,0.29848,0.17114,1.39277,1.03508,0.96129,0.000397,0.000397,0.000397
99,3449.6,1.3521,0.97694,0.97292,0.39894,0.3106,0.29871,0.17119,1.39227,1.03426,0.96101,0.000298,0.000298,0.000298
100,3481.3,1.35042,0.97247,0.97221,0.40093,0.30916,0.29841,0.17129,1.39233,1.0345,0.96059,0.000199,0.000199,0.000199
