epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,33.7069,4.81028,5.4717,4.05027,0.15704,0.1713,0.07842,0.02002,3.46341,2.56105,2.77759,0.069126,0.00232385,0.00232385
2,63.3035,2.69027,1.96504,1.90194,0.54521,0.48287,0.44948,0.15828,2.29374,1.59718,1.58847,0.0380953,0.00462644,0.00462644
3,89.5042,2.16109,1.5539,1.47984,0.66356,0.59341,0.60734,0.30931,1.76376,1.22696,1.3177,0.00703374,0.00689824,0.00689824
4,118.644,1.93205,1.39074,1.33654,0.87211,0.6436,0.74191,0.4221,1.47948,0.99362,1.17983,0.0068614,0.0068614,0.0068614
5,148.208,1.75486,1.21203,1.25806,0.80159,0.66968,0.73169,0.39003,1.54355,1.02937,1.18488,0.0068152,0.0068152,0.0068152
6,174.39,1.63879,1.1089,1.1999,0.8783,0.69748,0.79649,0.48443,1.33344,0.88647,1.12634,0.006769,0.006769,0.006769
7,199.378,1.57291,1.06561,1.16683,0.88392,0.68197,0.77938,0.4876,1.29161,0.90004,1.10332,0.0067228,0.0067228,0.0067228
8,224.518,1.52608,1.01104,1.145,0.8623,0.70432,0.79287,0.46885,1.36195,0.90635,1.10596,0.0066766,0.0066766,0.0066766
9,251.462,1.47944,0.99081,1.13264,0.86049,0.72786,0.81471,0.50834,1.27527,0.83639,1.08801,0.0066304,0.0066304,0.0066304
10,281.005,1.42653,0.96185,1.12115,0.87787,0.72463,0.81817,0.53586,1.15745,0.78433,1.05695,0.0065842,0.0065842,0.0065842
11,309.937,1.40112,0.93474,1.11191,0.90145,0.73174,0.83197,0.54285,1.17092,0.77214,1.05331,0.006538,0.006538,0.006538
12,336.179,1.38056,0.91596,1.10472,0.84978,0.75329,0.82279,0.53452,1.15537,0.78616,1.03794,0.0064918,0.0064918,0.0064918
13,365.78,1.34565,0.87258,1.08413,0.87982,0.7563,0.83717,0.559,1.10848,0.73113,1.0326,0.0064456,0.0064456,0.0064456
14,394.582,1.31686,0.87139,1.08267,0.838,0.7657,0.81683,0.54432,1.08699,0.75043,1.02353,0.0063994,0.0063994,0.0063994
15,420.394,1.30445,0.84591,1.07212,0.89744,0.74101,0.85047,0.56792,1.12511,0.72518,1.03011,0.0063532,0.0063532,0.0063532
16,448.613,1.27688,0.82946,1.05973,0.90449,0.7346,0.84697,0.55936,1.12604,0.70456,1.02726,0.006307,0.006307,0.006307
17,478.022,1.27129,0.81446,1.05567,0.88186,0.77203,0.84373,0.577,1.03867,0.71802,1.00804,0.0062608,0.0062608,0.0062608
18,504.48,1.24158,0.79814,1.04951,0.89863,0.75372,0.85861,0.57884,1.07527,0.6955,1.01737,0.0062146,0.0062146,0.0062146
19,533.839,1.23444,0.78302,1.0535,0.8943,0.7382,0.84794,0.56686,1.10524,0.72989,1.03271,0.0061684,0.0061684,0.0061684
20,563.289,1.22937,0.79146,1.05667,0.88978,0.74099,0.83754,0.56731,1.07872,0.6812,1.031,0.0061222,0.0061222,0.0061222
21,589.807,1.22795,0.79408,1.05879,0.90865,0.75876,0.86393,0.57259,1.0736,0.66397,1.01275,0.006076,0.006076,0.006076
22,618.515,1.2018,0.77137,1.0434,0.89628,0.76923,0.84878,0.58613,1.03078,0.65588,1.01102,0.0060298,0.0060298,0.0060298
23,647.722,1.18534,0.74965,1.03832,0.89982,0.75436,0.8422,0.578,1.03412,0.67648,1.01411,0.0059836,0.0059836,0.0059836
24,676.233,1.16662,0.74454,1.02857,0.91143,0.75836,0.86432,0.59325,1.02364,0.65448,1.00384,0.0059374,0.0059374,0.0059374
25,702.588,1.1813,0.74225,1.03129,0.87953,0.77399,0.8273,0.56823,1.01142,0.65386,1.00096,0.0058912,0.0058912,0.0058912
26,732.091,1.18967,0.75105,1.03569,0.88841,0.77893,0.85328,0.58694,1.00909,0.62484,0.99933,0.005845,0.005845,0.005845
27,761.556,1.17246,0.7482,1.03048,0.91514,0.77634,0.86875,0.59977,1.0289,0.63321,1.01133,0.0057988,0.0057988,0.0057988
28,787.906,1.16471,0.72778,1.03435,0.87815,0.76471,0.82367,0.56289,1.02267,0.65016,1.00166,0.0057526,0.0057526,0.0057526
29,817.315,1.16381,0.7277,1.03193,0.92412,0.76665,0.87645,0.61118,0.99771,0.62882,0.99536,0.0057064,0.0057064,0.0057064
30,846.833,1.1524,0.7267,1.02735,0.92508,0.77427,0.87406,0.61271,0.99707,0.60625,0.99587,0.0056602,0.0056602,0.0056602
31,873.092,1.1458,0.72101,1.03124,0.90645,0.77117,0.86126,0.60217,0.98455,0.61767,1.00097,0.005614,0.005614,0.005614
32,902.557,1.13129,0.70808,1.01767,0.90628,0.77508,0.85867,0.59039,1.00024,0.62283,1.00274,0.0055678,0.0055678,0.0055678
33,932.442,1.12532,0.70863,1.02432,0.83779,0.76789,0.79763,0.54001,1.01703,0.68241,1.00326,0.0055216,0.0055216,0.0055216
34,959.501,1.13667,0.71638,1.02577,0.92131,0.76794,0.8741,0.61126,0.99057,0.61104,0.99659,0.0054754,0.0054754,0.0054754
35,987.86,1.12117,0.69993,1.02511,0.8961,0.77763,0.86361,0.60236,0.97907,0.60574,0.99277,0.0054292,0.0054292,0.0054292
36,1017.41,1.11707,0.69268,1.0208,0.89789,0.79186,0.87721,0.61222,0.99081,0.59914,0.99231,0.005383,0.005383,0.005383
37,1047.21,1.12448,0.69283,1.01713,0.91171,0.77432,0.87062,0.60206,0.97551,0.59935,0.9903,0.0053368,0.0053368,0.0053368
38,1073.43,1.10331,0.68046,1.00968,0.82364,0.78792,0.76577,0.50589,1.03794,0.75346,1.00396,0.0052906,0.0052906,0.0052906
39,1103.02,1.11379,0.68357,1.00923,0.90692,0.78103,0.86448,0.60271,0.97501,0.59601,0.98606,0.0052444,0.0052444,0.0052444
40,1132.65,1.08907,0.66839,1.00777,0.91705,0.77569,0.86752,0.60761,0.96557,0.58683,0.98416,0.0051982,0.0051982,0.0051982
41,1159,1.09472,0.6781,1.00487,0.92362,0.78087,0.88347,0.61523,0.97686,0.5778,0.99012,0.005152,0.005152,0.005152
42,1188.69,1.11079,0.67738,1.00988,0.93295,0.7825,0.87882,0.6085,1.00514,0.59405,0.9915,0.0051058,0.0051058,0.0051058
43,1218.43,1.07431,0.66307,1.00249,0.92703,0.77828,0.88407,0.61512,1.00158,0.57369,0.99893,0.0050596,0.0050596,0.0050596
44,1244.92,1.09,0.6664,1.00309,0.92227,0.7841,0.87623,0.62072,0.94572,0.57159,0.97819,0.0050134,0.0050134,0.0050134
45,1273.99,1.08109,0.65824,1.00143,0.93627,0.78827,0.88755,0.63035,0.96601,0.56748,0.98155,0.0049672,0.0049672,0.0049672
46,1302.8,1.07977,0.65677,1.00816,0.91936,0.78474,0.87347,0.61335,0.94307,0.57379,0.98047,0.004921,0.004921,0.004921
47,1331.31,1.06577,0.65593,1.0003,0.89012,0.77182,0.83754,0.5763,0.97091,0.64688,0.97872,0.0048748,0.0048748,0.0048748
48,1358.09,1.0598,0.64607,0.99756,0.89407,0.79509,0.86056,0.60532,0.95006,0.58366,0.98201,0.0048286,0.0048286,0.0048286
49,1387.73,1.06875,0.65612,0.99242,0.91469,0.79961,0.88869,0.63197,0.94206,0.55564,0.97489,0.0047824,0.0047824,0.0047824
50,1417.44,1.05163,0.64751,0.99858,0.93104,0.80155,0.88936,0.63347,0.95051,0.54933,0.98852,0.0047362,0.0047362,0.0047362
51,1443.58,1.06075,0.65156,1.00142,0.90257,0.79644,0.87135,0.61791,0.92436,0.56135,0.97288,0.00469,0.00469,0.00469
52,1473.51,1.04891,0.6338,0.98966,0.91065,0.8038,0.88053,0.6269,0.93659,0.55161,0.97848,0.0046438,0.0046438,0.0046438
53,1498.33,1.05091,0.63902,0.99942,0.91946,0.79703,0.87944,0.61907,0.96938,0.56796,0.98292,0.0045976,0.0045976,0.0045976
54,1517.82,1.0515,0.63784,0.98916,0.92523,0.8022,0.89286,0.63424,0.95996,0.55229,0.9854,0.0045514,0.0045514,0.0045514
55,1546.81,1.05957,0.63873,0.99443,0.92126,0.79416,0.88267,0.62709,0.92418,0.54631,0.97357,0.0045052,0.0045052,0.0045052
56,1572.66,1.05802,0.63638,0.99986,0.90031,0.80565,0.87325,0.61799,0.93797,0.56279,0.97884,0.004459,0.004459,0.004459
57,1601.62,1.03656,0.63249,0.99745,0.90498,0.78668,0.86572,0.61869,0.92594,0.56007,0.9757,0.0044128,0.0044128,0.0044128
58,1630.39,1.02799,0.62457,0.98827,0.91645,0.79409,0.87643,0.61131,0.95771,0.55804,0.97529,0.0043666,0.0043666,0.0043666
59,1659.46,1.04327,0.63248,0.99728,0.89485,0.79832,0.86209,0.61291,0.92386,0.56451,0.96761,0.0043204,0.0043204,0.0043204
60,1685.99,1.03036,0.62958,0.99182,0.92172,0.80737,0.89778,0.63681,0.94098,0.53787,0.97768,0.0042742,0.0042742,0.0042742
